Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Saint Kitts and Nevis	0.009	1.8e-07	0.052	9.9e-07	0.0	0.0	0.0	0.0
Guatemala	641.779	3.721e-05	15813.443	0.00091684	6.084	3.5e-07	39.662	2.3e-06
Jamaica	11.521	3.93e-06	499.111	0.00017006	0.178	6e-08	1.686	5.7e-07
Saint Vincent and the Grenadines	0.026	2.4e-07	0.646	5.86e-06	0.0	0.0	0.002	1e-08
Saint Lucia	0.071	3.9e-07	1.759	9.67e-06	0.001	0.0	0.004	2e-08
Dominican Republic	19.491	1.83e-06	7158.213	0.00067358	0.906	9e-08	39.265	3.69e-06
The Bahamas	0.43	1.11e-06	7.212	1.87e-05	0.003	1e-08	0.014	4e-08
Panama	18.819	4.51e-06	1029.761	0.00024654	0.357	9e-08	3.771	9e-07
Costa Rica	14.02	2.8e-06	1545.386	0.00030911	0.434	9e-08	7.273	1.45e-06
El Salvador	138.744	2.161e-05	1624.013	0.00025293	0.534	8e-08	1.644	2.6e-07
Haiti	421.728	3.791e-05	4457.507	0.00040074	1.153	1e-07	3.331	3e-07
Mexico	1374.147	1.089e-05	1012746.48	0.00802552	82.449	6.5e-07	5721.949	4.534e-05
Antigua and Barbuda	0.017	1.8e-07	0.51	5.3e-06	0.0	0.0	0.001	1e-08
Dominica	0.018	2.5e-07	0.15	2.09e-06	0.0	0.0	0.0	0.0
Trinidad and Tobago	4.167	3e-06	102.683	7.388e-05	0.04	3e-08	0.258	1.9e-07
Honduras	122.948	1.282e-05	5326.436	0.00055556	1.904	2e-07	17.99	1.88e-06
Nicaragua	140.685	2.176e-05	1646.739	0.0002547	0.541	8e-08	1.667	2.6e-07
Cuba	205.226	1.81e-05	7277.216	0.00064184	2.696	2.4e-07	22.497	1.98e-06
Paraguay	35.492	5.1e-06	2933.272	0.00042169	0.914	1.3e-07	12.351	1.78e-06
