Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Saint Kitts and Nevis	0.009	1.8e-07	0.099	1.89e-06	0.0	0.0	0.0	0.0
Guatemala	256.712	1.488e-05	17815.794	0.00103293	6.007	3.5e-07	70.313	4.08e-06
Jamaica	4.831	1.65e-06	532.559	0.00018146	0.149	5e-08	2.506	8.5e-07
Saint Vincent and the Grenadines	0.01	1e-07	0.727	6.6e-06	0.0	0.0	0.003	3e-08
Saint Lucia	0.029	1.6e-07	1.981	1.089e-05	0.001	0.0	0.008	4e-08
The Bahamas	0.199	5.2e-07	8.618	2.235e-05	0.003	1e-08	0.029	8e-08
Panama	8.28	1.98e-06	1086.97	0.00026024	0.262	6e-08	5.338	1.28e-06
Costa Rica	4.314	8.6e-07	1584.21	0.00031688	0.201	4e-08	8.69	1.74e-06
El Salvador	88.938	1.385e-05	2191.439	0.00034131	0.843	1.3e-07	5.496	8.6e-07
Haiti	309.623	2.784e-05	6309.908	0.00056728	2.498	2.2e-07	13.965	1.26e-06
Antigua and Barbuda	0.007	7e-08	0.562	5.84e-06	0.0	0.0	0.002	2e-08
Dominica	0.016	2.2e-07	0.234	3.27e-06	0.0	0.0	0.0	1e-08
Trinidad and Tobago	1.667	1.2e-06	115.685	8.324e-05	0.039	3e-08	0.457	3.3e-07
Honduras	51.559	5.38e-06	5683.383	0.00059279	1.594	1.7e-07	26.747	2.79e-06
Nicaragua	90.183	1.395e-05	2222.105	0.00034369	0.855	1.3e-07	5.573	8.6e-07
Cuba	83.2	7.34e-06	7876.255	0.00069467	2.363	2.1e-07	35.177	3.1e-06
Paraguay	14.614	2.1e-06	3048.097	0.00043819	0.539	8e-08	15.971	2.3e-06
