Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Saint Kitts and Nevis	0.008	1.6e-07	0.034	6.4e-07	0.0	0.0	0.0	0.0
Guatemala	859.984	4.986e-05	14427.199	0.00083647	5.699	3.3e-07	27.571	1.6e-06
Jamaica	15.98	5.45e-06	473.84	0.00016145	0.178	6e-08	1.327	4.5e-07
Saint Vincent and the Grenadines	0.035	3.2e-07	0.589	5.34e-06	0.0	0.0	0.001	1e-08
Saint Lucia	0.096	5.3e-07	1.604	8.82e-06	0.001	0.0	0.003	2e-08
Dominican Republic	34.11	3.21e-06	7114.357	0.00066945	1.257	1.2e-07	37.277	3.51e-06
The Bahamas	0.468	1.21e-06	6.327	1.641e-05	0.002	1e-08	0.008	2e-08
Panama	27.852	6.67e-06	987.607	0.00023645	0.366	9e-08	3.053	7.3e-07
Costa Rica	18.333	3.67e-06	1515.19	0.00030307	0.472	9e-08	6.38	1.28e-06
El Salvador	142.301	2.216e-05	1344.747	0.00020944	0.256	4e-08	0.726	1.1e-07
Haiti	432.405	3.887e-05	3608.712	0.00032443	0.48	4e-08	1.409	1.3e-07
Mexico	2748.294	2.178e-05	1009311.112	0.00799829	127.796	1.01e-06	5536.439	4.387e-05
Antigua and Barbuda	0.023	2.4e-07	0.473	4.91e-06	0.0	0.0	0.001	1e-08
Dominica	0.017	2.4e-07	0.114	1.59e-06	0.0	0.0	0.0	0.0
Trinidad and Tobago	5.584	4.02e-06	93.682	6.74e-05	0.037	3e-08	0.179	1.3e-07
Honduras	170.541	1.779e-05	5056.743	0.00052743	1.904	2e-07	14.159	1.48e-06
Nicaragua	144.293	2.232e-05	1363.565	0.0002109	0.26	4e-08	0.736	1.1e-07
Cuba	277.333	2.446e-05	6833.483	0.0006027	2.629	2.3e-07	17.139	1.51e-06
Paraguay	52.193	7.5e-06	2856.025	0.00041058	0.99	1.4e-07	10.46	1.5e-06
