Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Saint Kitts and Nevis	0.009	1.7e-07	0.117	2.23e-06	0.0	0.0	0.0	0.0
Guatemala	192.534	1.116e-05	18226.533	0.00105674	5.468	3.2e-07	81.403	4.72e-06
Jamaica	3.345	1.14e-06	539.991	0.00018399	0.111	4e-08	2.747	9.4e-07
Saint Vincent and the Grenadines	0.008	7e-08	0.744	6.75e-06	0.0	0.0	0.003	3e-08
Saint Lucia	0.021	1.2e-07	2.027	1.114e-05	0.001	0.0	0.009	5e-08
The Bahamas	0.128	3.3e-07	8.906	2.31e-05	0.003	1e-08	0.035	9e-08
Panama	5.269	1.26e-06	1099.014	0.00026312	0.194	5e-08	5.759	1.38e-06
Costa Rica	2.157	4.3e-07	1589.602	0.00031796	0.129	3e-08	8.981	1.8e-06
El Salvador	65.814	1.025e-05	2333.74	0.00036347	0.864	1.3e-07	7.215	1.12e-06
Haiti	229.548	2.064e-05	6806.373	0.00061191	2.562	2.3e-07	19.058	1.71e-06
Antigua and Barbuda	0.005	5e-08	0.573	5.95e-06	0.0	0.0	0.003	3e-08
Dominica	0.013	1.8e-07	0.262	3.65e-06	0.0	0.0	0.001	1e-08
Trinidad and Tobago	1.25	9e-07	118.352	8.515e-05	0.036	3e-08	0.529	3.8e-07
Honduras	35.695	3.72e-06	5762.704	0.00060106	1.19	1.2e-07	29.317	3.06e-06
Nicaragua	66.735	1.032e-05	2366.398	0.000366	0.877	1.4e-07	7.316	1.13e-06
Cuba	61.013	5.38e-06	8009.375	0.00070641	1.93	1.7e-07	39.337	3.47e-06
Paraguay	8.351	1.2e-06	3066.887	0.00044089	0.388	6e-08	16.823	2.42e-06
