Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Hessen	11104.0	514.0	10200.0	390.0	N/A	N/A	N/A	N/A	171333.333333	79076.9230769	51400.0	N/A	N/A	N/A
Sachsen-Anhalt	1909.0	61.0	1799.0	49.0	N/A	N/A	N/A	N/A	20333.3333333	9384.61538462	6100.0	N/A	N/A	N/A
Mecklenburg-Vorpommern	804.0	20.0	779.0	5.0	N/A	N/A	N/A	N/A	6666.66666667	3076.92307692	2000.0	N/A	N/A	N/A
Nordrhein-Westfalen	44645.0	1701.0	40900.0	2044.0	N/A	N/A	N/A	N/A	567000.0	261692.307692	170100.0	N/A	N/A	N/A
Baden-Wurttemberg	36051.0	1838.0	33643.0	570.0	N/A	N/A	N/A	N/A	612666.666667	282769.230769	183800.0	N/A	N/A	N/A
Unknown	1018.0	0.0	0.0	1018.0	N/A	N/A	N/A	N/A	5090.0	2036.0	1272.5	N/A	N/A	N/A
Saarland	2812.0	174.0	2590.0	48.0	N/A	N/A	N/A	N/A	58000.0	26769.2307692	17400.0	N/A	N/A	N/A
Brandenburg	3475.0	173.0	3300.0	2.0	N/A	N/A	N/A	N/A	57666.6666667	26615.3846154	17300.0	N/A	N/A	N/A
Schleswig-Holstein	3206.0	154.0	3000.0	52.0	N/A	N/A	N/A	N/A	51333.3333333	23692.3076923	15400.0	N/A	N/A	N/A
Bremen	1692.0	55.0	1604.0	33.0	N/A	N/A	N/A	N/A	18333.3333333	8461.53846154	5500.0	N/A	N/A	N/A
Niedersachsen	13791.0	643.0	12800.0	348.0	N/A	N/A	N/A	N/A	214333.333333	98923.0769231	64300.0	N/A	N/A	N/A
Berlin	8616.0	216.0	7938.0	462.0	N/A	N/A	N/A	N/A	72000.0	33230.7692308	21600.0	N/A	N/A	N/A
Hamburg	5228.0	261.0	4900.0	67.0	N/A	N/A	N/A	N/A	87000.0	40153.8461538	26100.0	N/A	N/A	N/A
Bayern	49097.0	2610.0	45600.0	887.0	N/A	N/A	N/A	N/A	870000.0	401538.461538	261000.0	N/A	N/A	N/A
Rheinland-Pfalz	7127.0	236.0	6690.0	201.0	N/A	N/A	N/A	N/A	78666.6666667	36307.6923077	23600.0	N/A	N/A	N/A
Sachsen	5469.0	225.0	5205.0	39.0	N/A	N/A	N/A	N/A	75000.0	34615.3846154	22500.0	N/A	N/A	N/A
Thuringen	3288.0	182.0	3080.0	26.0	N/A	N/A	N/A	N/A	60666.6666667	28000.0	18200.0	N/A	N/A	N/A
