Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Linn	0.0	0.0	0.0	0.0
Cowley	0.85	0.85	2.415e-05	2.415e-05
Cherokee	0.0	0.0	0.0	0.0
Montgomery	0.0	0.0	0.0	0.0
Republic	0.0	0.0	0.0	0.0
Harvey	0.323	0.323	9.45e-06	9.45e-06
Ford	0.158	0.158	4.65e-06	4.65e-06
Pratt	0.874	0.874	9.323e-05	9.323e-05
Riley	1.326	1.326	1.799e-05	1.799e-05
Mitchell	1.797	1.797	0.00029212	0.00029212
Wyandotte	17.367	17.367	0.00010505	0.00010505
Shawnee	4.366	4.366	2.46e-05	2.46e-05
Jewell	0.0	0.0	0.0	0.0
Finney	0.0	0.0	0.0	0.0
Stevens	0.898	0.898	0.00016159	0.00016159
Osborne	0.0	0.0	0.0	0.0
Morton	0.0	0.0	0.0	0.0
Jefferson	0.442	0.442	2.329e-05	2.329e-05
Reno	0.299	0.299	4.8e-06	4.8e-06
Barton	0.0	0.0	0.0	0.0
Gove	0.0	0.0	0.0	0.0
Geary	0.0	0.0	0.0	0.0
Lyon	0.924	0.924	2.766e-05	2.766e-05
Chautauqua	2.695	2.695	0.00081439	0.00081439
Douglas	0.87	0.87	7.16e-06	7.16e-06
Rooks	0.0	0.0	0.0	0.0
Marion	0.0	0.0	0.0	0.0
Morris	1.797	1.797	0.0003254	0.0003254
Leavenworth	3.533	3.533	4.343e-05	4.343e-05
Labette	0.0	0.0	0.0	0.0
Doniphan	0.874	0.874	0.00011381	0.00011381
Neosho	0.85	0.85	5.332e-05	5.332e-05
Barber	0.0	0.0	0.0	0.0
Scott	0.0	0.0	0.0	0.0
Seward	0.0	0.0	0.0	0.0
Stafford	0.898	0.898	0.000215	0.000215
Saline	0.0	0.0	0.0	0.0
Sumner	0.0	0.0	0.0	0.0
Osage	0.0	0.0	0.0	0.0
Woodson	0.0	0.0	0.0	0.0
Unassigned	0.0	0.0	N/A	N/A
Atchison	1.797	1.797	0.00011095	0.00011095
Clay	0.0	0.0	0.0	0.0
Coffey	2.264	2.264	0.00027493	0.00027493
Franklin	0.031	0.031	1.2e-06	1.2e-06
Cloud	0.0	0.0	0.0	0.0
Butler	0.01	0.01	1.5e-07	1.5e-07
Bourbon	0.659	0.659	4.496e-05	4.496e-05
Anderson	0.0	0.0	0.0	0.0
Greenwood	0.0	0.0	0.0	0.0
Miami	0.0	0.0	0.0	0.0
Johnson	11.797	11.797	1.974e-05	1.974e-05
Ottawa	0.162	0.162	2.787e-05	2.787e-05
Crawford	0.12	0.12	3.07e-06	3.07e-06
Pottawatomie	0.299	0.299	1.233e-05	1.233e-05
Sedgwick	11.019	11.019	2.145e-05	2.145e-05
McPherson	0.808	0.808	2.833e-05	2.833e-05
Wabaunsee	0.0	0.0	0.0	0.0
Jackson	0.898	0.898	6.764e-05	6.764e-05
