Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
San Juan	15.0	0.0	0.0	15.0	0.00087576	0.0	75.0	30.0	18.75	0.0043788	0.00175152	0.0010947
Pend Oreille	2.0	0.0	0.0	2.0	0.00014704	0.0	10.0	4.0	2.5	0.0007352	0.00029408	0.0001838
Snohomish	2143.0	93.0	0.0	2050.0	0.00262977	0.00011412	31000.0	14307.6923077	9300.0	0.03804	0.0175569230769	0.011412
Grant	143.0	2.0	0.0	141.0	0.00146921	2.055e-05	666.666666667	307.692307692	200.0	0.00685	0.00316153846154	0.002055
Pierce	1143.0	32.0	0.0	1111.0	0.0012824	3.59e-05	10666.6666667	4923.07692308	3200.0	0.0119666666667	0.00552307692308	0.00359
Douglas	34.0	1.0	0.0	33.0	0.00079241	2.331e-05	333.333333333	153.846153846	100.0	0.00777	0.00358615384615	0.002331
Kittitas	14.0	0.0	0.0	14.0	0.00029558	0.0	70.0	28.0	17.5	0.0014779	0.00059116	0.000369475
Jefferson	29.0	0.0	0.0	29.0	0.00091399	0.0	145.0	58.0	36.25	0.00456995	0.00182798	0.0011424875
Whatcom	277.0	26.0	0.0	251.0	0.00122737	0.0001152	8666.66666667	4000.0	2600.0	0.0384	0.0177230769231	0.01152
Wahkiakum	2.0	0.0	0.0	2.0	0.00045188	0.0	10.0	4.0	2.5	0.0022594	0.00090376	0.00056485
Cowlitz	29.0	0.0	0.0	29.0	0.00026609	0.0	145.0	58.0	36.25	0.00133045	0.00053218	0.0003326125
Columbia	1.0	0.0	0.0	1.0	0.00024637	0.0	5.0	2.0	1.25	0.00123185	0.00049274	0.0003079625
Thurston	93.0	1.0	0.0	92.0	0.0003247	3.49e-06	333.333333333	153.846153846	100.0	0.00116333333333	0.000536923076923	0.000349
Yakima	804.0	36.0	0.0	768.0	0.00319751	0.00014317	12000.0	5538.46153846	3600.0	0.0477233333333	0.0220261538462	0.014317
Island	166.0	8.0	0.0	158.0	0.00196543	9.472e-05	2666.66666667	1230.76923077	800.0	0.0315733333333	0.0145723076923	0.009472
Okanogan	15.0	0.0	0.0	15.0	0.00035602	0.0	75.0	30.0	18.75	0.0017801	0.00071204	0.000445025
Kitsap	138.0	1.0	0.0	137.0	0.00051148	3.71e-06	333.333333333	153.846153846	100.0	0.00123666666667	0.000570769230769	0.000371
Clallam	15.0	0.0	0.0	15.0	0.00019547	0.0	75.0	30.0	18.75	0.00097735	0.00039094	0.0002443375
King	5174.0	346.0	0.0	4828.0	0.00231689	0.00015494	115333.333333	53230.7692308	34600.0	0.0516466666667	0.0238369230769	0.015494
Lincoln	2.0	0.0	0.0	2.0	0.00018622	0.0	10.0	4.0	2.5	0.0009311	0.00037244	0.000232775
Spokane	307.0	17.0	0.0	290.0	0.00059654	3.303e-05	5666.66666667	2615.38461538	1700.0	0.01101	0.00508153846154	0.003303
Adams	41.0	0.0	0.0	41.0	0.002075	0.0	205.0	82.0	51.25	0.010375	0.00415	0.00259375
Grays Harbor	12.0	0.0	0.0	12.0	0.00016238	0.0	60.0	24.0	15.0	0.0008119	0.00032476	0.000202975
Klickitat	16.0	3.0	0.0	13.0	0.00072375	0.0001357	1000.0	461.538461538	300.0	0.0452333333333	0.0208769230769	0.01357
Benton	313.0	34.0	0.0	279.0	0.00155045	0.00016842	11333.3333333	5230.76923077	3400.0	0.05614	0.0259107692308	0.016842
Franklin	191.0	4.0	0.0	187.0	0.00202444	4.24e-05	1333.33333333	615.384615385	400.0	0.0141333333333	0.00652307692308	0.00424
Ferry	1.0	0.0	0.0	1.0	0.00013074	0.0	5.0	2.0	1.25	0.0006537	0.00026148	0.000163425
Mason	22.0	0.0	0.0	22.0	0.00033584	0.0	110.0	44.0	27.5	0.0016792	0.00067168	0.0004198
Whitman	15.0	0.0	0.0	15.0	0.00030126	0.0	75.0	30.0	18.75	0.0015063	0.00060252	0.000376575
Skagit	240.0	7.0	0.0	233.0	0.00187199	5.46e-05	2333.33333333	1076.92307692	700.0	0.0182	0.0084	0.00546
Skamania	3.0	0.0	0.0	3.0	0.00025159	0.0	15.0	6.0	3.75	0.00125795	0.00050318	0.0003144875
Clark	277.0	16.0	0.0	261.0	0.00057486	3.32e-05	5333.33333333	2461.53846154	1600.0	0.0110666666667	0.00510769230769	0.00332
Stevens	8.0	1.0	0.0	7.0	0.00017676	2.209e-05	333.333333333	153.846153846	100.0	0.00736333333333	0.00339846153846	0.002209
Lewis	20.0	2.0	0.0	18.0	0.00025124	2.512e-05	666.666666667	307.692307692	200.0	0.00837333333333	0.00386461538462	0.002512
Walla Walla	27.0	0.0	0.0	27.0	0.00044319	0.0	135.0	54.0	33.75	0.00221595	0.00088638	0.0005539875
Pacific	1.0	0.0	0.0	1.0	4.538e-05	0.0	5.0	2.0	1.25	0.0002269	9.076e-05	5.6725e-05
Unassigned	436.0	0.0	0.0	436.0	N/A	N/A	2180.0	872.0	545.0	N/A	N/A	N/A
Chelan	73.0	6.0	0.0	67.0	0.00094761	7.789e-05	2000.0	923.076923077	600.0	0.0259633333333	0.0119830769231	0.007789
Asotin	13.0	0.0	0.0	13.0	0.00057497	0.0	65.0	26.0	16.25	0.00287485	0.00114994	0.0007187125
