Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Bon Homme	1	0	0	0	1.4327e-4	0	5	2	1.25	7.1635e-4	2.8654e-4	1.790875e-4	0	0	0	0
Beadle	16	0	0	0	8.4732e-4	0	80	32	20	0.0042366	0.00169464	0.00105915	2	0	0	0
Deuel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lyman	1	0	0	0	2.6171e-4	0	5	2	1.25	0.00130855	5.2342e-4	3.271375e-4	0	0	0	0
Grant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Union	1	0	0	0	6.402e-5	0	5	2	1.25	3.201e-4	1.2804e-4	8.0025e-5	1	0	0	0
Miner	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Edmunds	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Douglas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hamlin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jerauld	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
McCook	2	0	0	0	3.6062e-4	0	10	4	2.5	0.0018031	7.2124e-4	4.50775e-4	0	0	0	0
Brookings	1	0	0	0	2.838e-5	0	5	2	1.25	1.419e-4	5.676e-5	3.5475e-5	0	0	0	0
Jackson	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
McPherson	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lincoln	2	0	0	0	3.401e-5	0	10	4	2.5	1.7005e-4	6.802e-5	4.25125e-5	0	0	0	0
Sully	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brown	2	0	0	0	5.087e-5	0	10	4	2.5	2.5435e-4	1.0174e-4	6.35875e-5	0	0	0	0
Minnehaha	18	0	0	0	9.332e-5	0	90	36	22.5	4.666e-4	1.8664e-4	1.1665e-4	2	0	0	0
Pennington	3	1	0	0	2.685e-5	8.95e-6	333.333333333	153.846153846	100	0.00298333333333	0.00137692307692	8.95e-4	2	0	0	0
Custer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawrence	2	0	0	0	7.77e-5	0	10	4	2.5	3.885e-4	1.554e-4	9.7125e-5	2	0	0	0
Yankton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aurora	1	0	0	0	3.5702e-4	0	5	2	1.25	0.0017851	7.1404e-4	4.46275e-4	1	0	0	0
Oglala Lakota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Walworth	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Codington	1	0	0	0	3.57e-5	0	5	2	1.25	1.785e-4	7.14e-5	4.4625e-5	0	0	0	0
Harding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
