Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Turner	20.222	20.222	0.00240055	0.00240055
Brown	1.258	1.258	3.199e-05	3.199e-05
Minnehaha	13.534	13.534	7.017e-05	7.017e-05
Todd	0.0	0.0	0.0	0.0
Bon Homme	0.06	0.06	8.58e-06	8.58e-06
Butte	0.0	0.0	0.0	0.0
Lincoln	0.0	0.0	0.0	0.0
Beadle	0.014	0.014	7.3e-07	7.3e-07
Fall River	-0.058	-0.058	-8.63e-06	-8.63e-06
Spink	0.0	0.0	0.0	0.0
Deuel	0.0	0.0	0.0	0.0
Hamlin	0.0	0.0	0.0	0.0
Faulk	0.0	0.0	0.0	0.0
Pennington	0.0	0.0	0.0	0.0
Lyman	0.0	0.0	0.0	0.0
Lawrence	0.0	0.0	0.0	0.0
Aurora	0.0	0.0	0.0	0.0
Hughes	0.18	0.18	1.018e-05	1.018e-05
Hutchinson	-0.117	-0.117	-1.58e-05	-1.58e-05
Marshall	0.0	0.0	0.0	0.0
Yankton	0.364	0.364	1.591e-05	1.591e-05
Lake	0.0	0.0	0.0	0.0
Unassigned	0.0	0.0	N/A	N/A
Clay	0.0	0.0	0.0	0.0
Kingsbury	0.0	0.0	0.0	0.0
Union	0.0	0.0	0.0	0.0
Charles Mix	0.18	0.18	1.924e-05	1.924e-05
Codington	0.898	0.898	3.206e-05	3.206e-05
Clark	0.0	0.0	0.0	0.0
Meade	0.0	0.0	0.0	0.0
Roberts	0.0	0.0	0.0	0.0
Davison	0.12	0.12	6.05e-06	6.05e-06
Brookings	0.35	0.35	9.93e-06	9.93e-06
McCook	0.0	0.0	0.0	0.0
