Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Cumberland	7.96	7.96	346.96	0.267	0.267	14.267	2.712e-05	2.712e-05	0.00118192	9.1e-07	9.1e-07	4.86e-05
Somerset	1.0	1.0	14.0	0.267	0.267	0.267	1.977e-05	1.977e-05	0.00027672	5.28e-06	5.28e-06	5.28e-06
Lincoln	0.142	0.142	12.142	0.267	0.267	0.267	4.13e-06	4.13e-06	0.00035356	7.77e-06	7.77e-06	7.77e-06
Penobscot	1.436	1.436	37.436	0.267	0.267	0.267	9.5e-06	9.5e-06	0.00024776	1.77e-06	1.77e-06	1.77e-06
Washington	1.0	1.0	3.0	0.267	0.267	0.267	3.176e-05	3.176e-05	9.527e-05	8.48e-06	8.48e-06	8.48e-06
Oxford	0.262	0.262	13.262	0.267	0.267	0.267	4.55e-06	4.55e-06	0.00023017	4.63e-06	4.63e-06	4.63e-06
Piscataquis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sagadahoc	0.342	0.342	15.342	0.0	0.0	1.0	9.6e-06	9.6e-06	0.00043054	0.0	0.0	2.806e-05
Kennebec	3.391	3.391	96.391	2.0	2.0	5.0	2.778e-05	2.778e-05	0.00078955	1.638e-05	1.638e-05	4.096e-05
Androscoggin	0.911	0.911	31.911	2.0	2.0	2.0	8.46e-06	8.46e-06	0.00029635	1.857e-05	1.857e-05	1.857e-05
Unassigned	1.204	1.204	3.204	0.0	0.0	3.0	N/A	N/A	N/A	N/A	N/A	N/A
Franklin	0.333	0.333	9.333	0.0	0.0	0.0	1.114e-05	1.114e-05	0.00031217	0.0	0.0	0.0
Hancock	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	9.122e-05	0.0	0.0	0.0
Aroostook	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.98e-05	0.0	0.0	0.0
Knox	0.231	0.231	12.231	0.0	0.0	0.0	5.81e-06	5.81e-06	0.00030754	0.0	0.0	0.0
York	6.44	6.44	162.44	0.333	0.333	4.333	3.123e-05	3.123e-05	0.00078767	1.61e-06	1.61e-06	2.101e-05
Waldo	3.453	3.453	33.453	0.0	0.0	2.0	8.699e-05	8.699e-05	0.00084277	0.0	0.0	5.039e-05
