Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Sublette	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Albany	1	0	0	0	2.591e-5	0	5	2	1.25	1.2955e-4	5.182e-5	3.23875e-5	1	0	0	0
Natrona	4	0	0	0	5.056e-5	0	20	8	5	2.528e-4	1.0112e-4	6.32e-5	2	0	0	0
Fremont	13	0	0	0	3.2886e-4	0	65	26	16.25	0.0016443	6.5772e-4	4.11075e-4	3	0	0	0
Sheridan	4	0	0	0	1.3231e-4	0	20	8	5	6.6155e-4	2.6462e-4	1.653875e-4	0	0	0	0
Laramie	11	0	0	0	1.1114e-4	0	55	22	13.75	5.557e-4	2.2228e-4	1.38925e-4	4	0	0	0
Teton	5	0	0	0	2.1663e-4	0	25	10	6.25	0.00108315	4.3326e-4	2.707875e-4	3	0	0	0
Washakie	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Converse	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Park	1	0	0	0	3.41e-5	0	5	2	1.25	1.705e-4	6.82e-5	4.2625e-5	0	0	0	0
Hot Springs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Carbon	3	0	0	0	2.0039e-4	0	15	6	3.75	0.00100195	4.0078e-4	2.504875e-4	1	0	0	0
Platte	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lincoln	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Johnson	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Big Horn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Goshen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sweetwater	1	0	0	0	2.323e-5	0	5	2	1.25	1.1615e-4	4.646e-5	2.90375e-5	1	0	0	0
Weston	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Crook	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uinta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Campbell	1	0	0	0	2.167e-5	0	5	2	1.25	1.0835e-4	4.334e-5	2.70875e-5	0	0	0	0
Niobrara	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
