Name	Confirmed	Deaths	Recovered	Active
Lancaster	5	0	0	0
Colleton	1	0	0	0
Richland	29	0	0	0
Cherokee	0	0	0	0
Sumter	3	0	0	0
Calhoun	1	0	0	0
Fairfield	1	0	0	0
Kershaw	44	0	0	0
Anderson	10	0	0	0
Laurens	0	0	0	0
Union	0	0	0	0
Charleston	13	0	0	0
Spartanburg	2	0	0	0
Pickens	1	0	0	0
Williamsburg	0	0	0	0
Georgetown	0	0	0	0
Dorchester	1	0	0	0
Allendale	0	0	0	0
Marlboro	1	0	0	0
Saluda	1	0	0	0
Clarendon	1	1	0	0
Newberry	1	0	0	0
York	4	0	0	0
Berkeley	2	0	0	0
Beaufort	14	0	0	0
Greenwood	3	0	0	0
Orangeburg	3	0	0	0
Abbeville	1	0	0	0
McCormick	0	0	0	0
Bamberg	0	0	0	0
Lexington	12	1	0	0
Greenville	19	0	0	0
Chester	0	0	0	0
Horry	11	0	0	0
Chesterfield	0	0	0	0
Lee	1	0	0	0
Hampton	1	0	0	0
Edgefield	1	0	0	0
Aiken	1	0	0	0
Dillon	1	0	0	0
Marion	0	0	0	0
Jasper	1	0	0	0
Darlington	5	0	0	0
Oconee	0	0	0	0
Barnwell	0	0	0	0
Florence	1	1	0	0
