Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily
San Juan	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Iron	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Juab	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Utah	11	0	0	0	1.768e-05	0.0	55	22	13.75	8.84e-05	3.536e-05	2.21e-05	5	0
Millard	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Cache	3	0	0	0	2.361e-05	0.0	15	6	3.75	0.00011805	4.722e-05	2.95125e-05	1	0
Wayne	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Rich	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Grand	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Weber	8	0	0	0	3.121e-05	0.0	40	16	10	0.00015605	6.242e-05	3.90125e-05	8	0
Wasatch	11	0	0	0	0.00033093	0.0	55	22	13.75	0.00165465	0.00066186	0.0004136625	3	0
Tooele	2	0	0	0	2.861e-05	0.0	10	4	2.5	0.00014305	5.722e-05	3.57625e-05	-1	0
Sevier	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Sanpete	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Carbon	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Out of UT	13	0	0	0	N/A	N/A	65	26	16.25	N/A	N/A	N/A	NA	NA
Piute	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Emery	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Duchesne	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Morgan	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Davis	29	1	0	0	8.245e-05	2.84e-06	333.333333333	153.846153846	100	0.000946666666667	0.000436923076923	0.000284	10	0
Daggett	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Kane	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Washington	5	0	0	0	2.912e-05	0.0	25	10	6.25	0.0001456	5.824e-05	3.64e-05	5	0
Garfield	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Summit	65	0	0	0	0.00155009	0.0	325	130	81.25	0.00775045	0.00310018	0.0019376125	22	0
Salt Lake	109	0	0	0	9.457e-05	0.0	545	218	136.25	0.00047285	0.00018914	0.0001182125	29	0
Beaver	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Uintah	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Box Elder	1	0	0	0	1.82e-05	0.0	5	2	1.25	9.1e-05	3.64e-05	2.275e-05	0	0
