Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Tests	Tests_per_capita
Russia	5389	45	355	4989	3.73e-05	3.1e-07	15000	6923.07692308	4500	0.000103333333333	4.76923076923e-05	3.1e-05	697000	0.004776
Bulgaria	531	20	37	474	7.56e-05	2.85e-06	6666.66666667	3076.92307692	2000	0.00095	0.000438461538462	0.000285	15899	0.002288
Romania	3864	151	374	3339	0.00019842	7.75e-06	50333.3333333	23230.7692308	15100	0.00258333333333	0.00119230769231	0.000775	38623	0.002008
Albania	361	20	104	237	0.00012594	6.98e-06	6666.66666667	3076.92307692	2000	0.00232666666667	0.00107384615385	0.000698	2396	8.33e-4
Portugal	11278	295	75	10908	0.00109689	2.869e-05	98333.3333333	45384.6153846	29500	0.00956333333333	0.00441384615385	0.002869	86370	0.00847
Estonia	1097	15	62	1020	0.0008305	1.136e-05	5000	2307.69230769	1500	0.00378666666667	0.00174769230769	0.001136	21004	0.015834
Kosovo	145	1	23	121	7.858e-05	5.4e-07	333.333333333	153.846153846	100	0.00018	8.30769230769e-05	5.4e-05	NA	NA
Azerbaijan	584	7	32	545	5.874e-05	7e-07	2333.33333333	1076.92307692	700	0.000233333333333	0.000107692307692	7e-05	40000	0.003945
United Kingdom	48436	4943	229	43264	0.00072848	7.434e-05	1647666.66667	760461.538462	494300	0.02478	0.0114369230769	0.007434	195524	0.00288
Austria	12051	204	2998	8849	0.00136215	2.306e-05	68000	31384.6153846	20400	0.00768666666667	0.00354769230769	0.002306	108416	0.012038
West Bank and Gaza	237	1	25	211	N/A	N/A	333.333333333	153.846153846	100	N/A	N/A	N/A	12738	0.002497
Republic of Serbia	1908	51	0	1857	0.00027327	7.3e-06	17000	7846.15384615	5100	0.00243333333333	0.00112307692308	0.00073	7360	8.42e-4
Greece	1735	73	78	1584	0.00016173	6.8e-06	24333.3333333	11230.7692308	7300	0.00226666666667	0.00104615384615	0.00068	25453	0.002442
Hungary	733	34	66	633	7.503e-05	3.48e-06	11333.3333333	5230.76923077	3400	0.00116	0.000535384615385	0.000348	21250	0.0022
Cyprus	446	9	37	400	0.0003812	7.69e-06	3000	1384.61538462	900	0.00256333333333	0.00118307692308	0.000769	10946	0.009066
