Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Cumberland	1.233	1.233	4.2e-06	4.2e-06
Somerset	0.0	0.0	0.0	0.0
Lincoln	0.12	0.12	3.49e-06	3.49e-06
Penobscot	2.096	2.096	1.387e-05	1.387e-05
Washington	0.0	0.0	0.0	0.0
Oxford	0.359	0.359	6.24e-06	6.24e-06
Sagadahoc	0.176	0.176	4.94e-06	4.94e-06
Kennebec	0.843	0.843	6.9e-06	6.9e-06
Androscoggin	1.078	1.078	1.001e-05	1.001e-05
Unassigned	0.0	0.0	N/A	N/A
Franklin	0.221	0.221	7.39e-06	7.39e-06
Hancock	2.551	2.551	4.655e-05	4.655e-05
Aroostook	0.0	0.0	0.0	0.0
Knox	0.0	0.0	0.0	0.0
York	5.929	5.929	2.875e-05	2.875e-05
Waldo	0.583	0.583	1.468e-05	1.468e-05
