Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily
Penobscot	3	0	0	0	1.985e-05	0.0	15	6	3.75	9.925e-05	3.97e-05	2.48125e-05	1	0
Sagadahoc	3	0	0	0	8.419e-05	0.0	15	6	3.75	0.00042095	0.00016838	0.0001052375	0	0
Lincoln	5	0	0	0	0.00014559	0.0	25	10	6.25	0.00072795	0.00029118	0.0001819875	1	0
Kennebec	4	0	0	0	3.276e-05	0.0	20	8	5	0.0001638	6.552e-05	4.095e-05	0	0
Waldo	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Piscataquis	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Hancock	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Androscoggin	3	0	0	0	2.786e-05	0.0	15	6	3.75	0.0001393	5.572e-05	3.4825e-05	0	0
Aroostook	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Washington	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Unassigned	5	0	0	0	N/A	N/A	25	10	6.25	N/A	N/A	N/A	-3	0
York	12	0	0	0	5.819e-05	0.0	60	24	15	0.00029095	0.00011638	7.27375e-05	4	0
Franklin	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Oxford	5	0	0	0	8.678e-05	0.0	25	10	6.25	0.0004339	0.00017356	0.000108475	1	0
Knox	1	0	0	0	2.514e-05	0.0	5	2	1.25	0.0001257	5.028e-05	3.1425e-05	1	0
Somerset	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Cumberland	66	0	0	0	0.00022483	0.0	330	132	82.5	0.00112415	0.00044966	0.0002810375	13	0
