Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Jasper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2020-03-22
Jasper	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	2020-03-23
Jasper	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-24
Jasper	1	0	0	0	2.997e-5	0	5	2	1.25	1.4985e-4	5.994e-5	3.74625e-5	2020-03-25
Jasper	3	1	0	0	8.99e-5	2.997e-5	333.333333333	153.846153846	100	0.00999	0.00461076923077	0.002997	2020-03-26
Jasper	4	1	0	0	1.1987e-4	2.997e-5	333.333333333	153.846153846	100	0.00999	0.00461076923077	0.002997	2020-03-27
Jasper	5	1	0	0	1.4984e-4	2.997e-5	333.333333333	153.846153846	100	0.00999	0.00461076923077	0.002997	2020-03-28
Jasper	6.0	1.0	0.0	0.0	0.0001798	2.997e-05	333.333333333	153.846153846	100.0	0.00999	0.00461076923077	0.002997	2020-03-29
Jasper	6.0	1.0	0.0	0.0	0.0001798	2.997e-05	333.333333333	153.846153846	100.0	0.00999	0.00461076923077	0.002997	2020-03-30
Jasper	8.0	1.0	0.0	0.0	0.00023974	2.997e-05	333.333333333	153.846153846	100.0	0.00999	0.00461076923077	0.002997	2020-03-31
Jasper	9.0	1.0	0.0	0.0	0.0002697	2.997e-05	333.333333333	153.846153846	100.0	0.00999	0.00461076923077	0.002997	2020-04-01
Jasper	11.0	1.0	0.0	0.0	0.00032964	2.997e-05	333.333333333	153.846153846	100.0	0.00999	0.00461076923077	0.002997	2020-04-02
Jasper	13.0	1.0	0.0	0.0	0.00038957	2.997e-05	333.333333333	153.846153846	100.0	0.00999	0.00461076923077	0.002997	2020-04-03
Jasper	15.0	1.0	0.0	0.0	0.00044951	2.997e-05	333.333333333	153.846153846	100.0	0.00999	0.00461076923077	0.002997	2020-04-04
Jasper	12.0	1.0	0.0	0.0	0.0003596	2.997e-05	333.333333333	153.846153846	100.0	0.00999	0.00461076923077	0.002997	2020-04-05
Jasper	15.0	1.0	0.0	0.0	0.00044951	2.997e-05	333.333333333	153.846153846	100.0	0.00999	0.00461076923077	0.002997	2020-04-06
Jasper	14.0	1.0	0.0	0.0	0.00041954	2.997e-05	333.333333333	153.846153846	100.0	0.00999	0.00461076923077	0.002997	2020-04-07
Jasper	14.0	1.0	0.0	0.0	0.00041954	2.997e-05	333.333333333	153.846153846	100.0	0.00999	0.00461076923077	0.002997	2020-04-08
Jasper	16.0	1.0	0.0	0.0	0.00047947	2.997e-05	333.333333333	153.846153846	100.0	0.00999	0.00461076923077	0.002997	2020-04-09
Jasper	15.0	1.0	0.0	0.0	0.00044951	2.997e-05	333.333333333	153.846153846	100.0	0.00999	0.00461076923077	0.002997	2020-04-10
Jasper	16.0	1.0	0.0	0.0	0.00047947	2.997e-05	333.333333333	153.846153846	100.0	0.00999	0.00461076923077	0.002997	2020-04-11
Jasper	17.0	1.0	0.0	16.0	0.00050944	2.997e-05	333.333333333	153.846153846	100.0	0.00999	0.00461076923077	0.002997	2020-04-12
Jasper	18.0	1.0	0.0	17.0	0.00053941	2.997e-05	333.333333333	153.846153846	100.0	0.00999	0.00461076923077	0.002997	2020-04-13
