Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Mackinac	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Jackson	6	0	0	0	3.778e-05	0.0	30	12	7.5	0.0001889	7.556e-05	4.7225e-05	5	0	0	0
Baraga	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Midland	5	0	0	0	6.009e-05	0.0	25	10	6.25	0.00030045	0.00012018	7.51125e-05	0	0	0	0
Gogebic	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Ingham	15	0	0	0	5.124e-05	0.0	75	30	18.75	0.0002562	0.00010248	6.405e-05	3	0	0	0
Barry	1	0	0	0	1.635e-05	0.0	5	2	1.25	8.175e-05	3.27e-05	2.04375e-05	0	0	0	0
Newaygo	2	0	0	0	4.091e-05	0.0	10	4	2.5	0.00020455	8.182e-05	5.11375e-05	1	0	0	0
Saint Clair	8	0	0	0	5.021e-05	0.0	40	16	10	0.00025105	0.00010042	6.27625e-05	1	0	0	0
Calhoun	4	0	0	0	2.974e-05	0.0	20	8	5	0.0001487	5.948e-05	3.7175e-05	1	0	0	0
Grand Traverse	3	0	0	0	3.241e-05	0.0	15	6	3.75	0.00016205	6.482e-05	4.05125e-05	2	0	0	0
Gladwin	2	0	0	0	7.894e-05	0.0	10	4	2.5	0.0003947	0.00015788	9.8675e-05	1	0	0	0
Presque Isle	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Allegan	1	0	0	0	8.52e-06	0.0	5	2	1.25	4.26e-05	1.704e-05	1.065e-05	0	0	0	0
Montmorency	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Keweenaw	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Branch	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Dickinson	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Ionia	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Macomb	225	3	0	0	0.00025721	3.43e-06	1000	461.538461538	300	0.00114333333333	0.000527692307692	0.000343	50	1	0	0
Crawford	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Oscoda	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Mecosta	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Montcalm	1	0	0	0	1.563e-05	0.0	5	2	1.25	7.815e-05	3.126e-05	1.95375e-05	0	0	0	0
Tuscola	1	0	0	0	1.904e-05	0.0	5	2	1.25	9.52e-05	3.808e-05	2.38e-05	0	0	0	0
Alger	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Lenawee	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
