Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Yuma	1643.0	23.0	0.0	1620.0	0.00774532	0.00010843	7666.66666667	3538.46153846	2300.0	0.0361433333333	0.0166815384615	0.010843
Pinal	948.0	40.0	0.0	908.0	0.00212015	8.946e-05	13333.3333333	6153.84615385	4000.0	0.02982	0.0137630769231	0.008946
Greenlee	8.0	0.0	0.0	8.0	0.00084361	0.0	40.0	16.0	10.0	0.00421805	0.00168722	0.0010545125
Maricopa	11229.0	471.0	0.0	10758.0	0.00254578	0.00010678	157000.0	72461.5384615	47100.0	0.0355933333333	0.0164276923077	0.010678
Mohave	428.0	49.0	0.0	379.0	0.00204247	0.00023383	16333.3333333	7538.46153846	4900.0	0.0779433333333	0.0359738461538	0.023383
Gila	39.0	1.0	0.0	38.0	0.00072371	1.856e-05	333.333333333	153.846153846	100.0	0.00618666666667	0.00285538461538	0.001856
Santa Cruz	462.0	0.0	0.0	462.0	0.00993313	0.0	2310.0	924.0	577.5	0.04966565	0.01986626	0.0124164125
Cochise	105.0	5.0	0.0	100.0	0.00082827	3.944e-05	1666.66666667	769.230769231	500.0	0.0131466666667	0.00606769230769	0.003944
Yavapai	307.0	6.0	0.0	301.0	0.00132332	2.586e-05	2000.0	923.076923077	600.0	0.00862	0.00397846153846	0.002586
Coconino	1221.0	85.0	0.0	1136.0	0.00854719	0.00059501	28333.3333333	13076.9230769	8500.0	0.198336666667	0.09154	0.059501
Pima	2669.0	202.0	0.0	2467.0	0.00256864	0.0001944	67333.3333333	31076.9230769	20200.0	0.0648	0.0299076923077	0.01944
Apache	1637.0	45.0	0.0	1592.0	0.02279373	0.00062658	15000.0	6923.07692308	4500.0	0.20886	0.0963969230769	0.062658
Unassigned	0.0	3.0	0.0	-3.0	N/A	N/A	1000.0	461.538461538	300.0	N/A	N/A	N/A
Navajo	2042.0	67.0	0.0	1975.0	0.01848884	0.00060664	22333.3333333	10307.6923077	6700.0	0.202213333333	0.0933292307692	0.060664
Graham	38.0	1.0	0.0	37.0	0.00099811	2.627e-05	333.333333333	153.846153846	100.0	0.00875666666667	0.00404153846154	0.002627
La Paz	110.0	1.0	0.0	109.0	0.00521376	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474
