Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Pima	31.879	31.879	3.068e-05	3.068e-05
Cochise	0.659	0.659	5.2e-06	5.2e-06
Coconino	0.0	0.0	0.0	0.0
Yavapai	2.141	2.141	9.23e-06	9.23e-06
Greenlee	0.102	0.102	1.076e-05	1.076e-05
La Paz	0.166	0.166	7.85e-06	7.85e-06
Graham	1.797	1.797	4.719e-05	4.719e-05
Gila	0.0	0.0	0.0	0.0
Yuma	0.2	0.2	N/A	N/A
Unassigned	0.0	0.0	N/A	N/A
Navajo	0.0	0.0	0.0	0.0
Mohave	1.602	1.602	7.64e-06	7.64e-06
Santa Cruz	0.459	0.459	9.87e-06	9.87e-06
Pinal	7.066	7.066	1.58e-05	1.58e-05
Maricopa	77.309	77.309	1.753e-05	1.753e-05
Apache	0.251	0.251	3.5e-06	3.5e-06
