Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily
Arizona	18	0	1	N/A	2.47e-06	0.0	90	36	22.5	1.235e-05	4.94e-06	3.0875e-06	5	0
District of Columbia	22	0	0	N/A	3.117e-05	0.0	110	44	27.5	0.00015585	6.234e-05	3.89625e-05	6	0
Ohio	50	0	0	N/A	4.28e-06	0.0	250	100	62.5	2.14e-05	8.56e-06	5.35e-06	13	0
Alabama	29	0	0	N/A	5.91e-06	0.0	145	58	36.25	2.955e-05	1.182e-05	7.3875e-06	17	0
Nebraska	18	0	0	N/A	9.31e-06	0.0	90	36	22.5	4.655e-05	1.862e-05	1.16375e-05	1	0
Virgin Islands	1	0	0	N/A	N/A	N/A	5	2	1.25	N/A	N/A	N/A	NA	NA
South Dakota	10	1	0	N/A	1.13e-05	1.13e-06	333.333333333	153.846153846	100	0.000376666666667	0.000173846153846	0.000113	1	0
Colorado	160	1	0	N/A	2.778e-05	1.7e-07	333.333333333	153.846153846	100	5.66666666667e-05	2.61538461538e-05	1.7e-05	29	0
Idaho	5	0	0	N/A	2.8e-06	0.0	25	10	6.25	1.4e-05	5.6e-06	3.5e-06	0	0
New Jersey	178	2	1	N/A	2.004e-05	2.3e-07	666.666666667	307.692307692	200	7.66666666667e-05	3.53846153846e-05	2.3e-05	80	0
Missouri	6	0	0	N/A	9.8e-07	0.0	30	12	7.5	4.9e-06	1.96e-06	1.225e-06	1	0
Washington	904	48	1	N/A	0.00011871	6.3e-06	16000	7384.61538462	4800	0.0021	0.000969230769231	0.00063	261	8
North Carolina	38	0	0	N/A	3.62e-06	0.0	190	76	47.5	1.81e-05	7.24e-06	4.525e-06	5	0
Tennessee	52	0	0	N/A	7.61e-06	0.0	260	104	65	3.805e-05	1.522e-05	9.5125e-06	13	0
Montana	7	0	0	N/A	6.55e-06	0.0	35	14	8.75	3.275e-05	1.31e-05	8.1875e-06	0	0
Nevada	45	1	0	N/A	1.461e-05	3.2e-07	333.333333333	153.846153846	100	0.000106666666667	4.92307692308e-05	3.2e-05	21	1
Maine	17	0	0	N/A	1.265e-05	0.0	85	34	21.25	6.325e-05	2.53e-05	1.58125e-05	5	0
