Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Missouri	203.98	413.556	3.324e-05	6.738e-05
Puerto Rico	43.695	88.588	1.368e-05	2.774e-05
New York	8185.986	16596.525	0.0004208	0.00085314
Alaska	10.81	21.923	1.478e-05	2.997e-05
Illinois	897.988	1820.608	7.086e-05	0.00014367
South Carolina	139.471	282.851	2.709e-05	5.494e-05
Virginia	257.331	521.721	3.015e-05	6.112e-05
Washington	423.124	857.571	5.557e-05	0.00011262
Vermont	34.855	70.666	5.586e-05	0.00011325
South Dakota	26.578	53.886	3.004e-05	6.091e-05
Georgia	540.774	1096.383	5.093e-05	0.00010326
Connecticut	556.181	1127.619	0.000156	0.00031628
Alabama	148.667	301.413	3.032e-05	6.147e-05
Guam	6.042	12.25	3.679e-05	7.459e-05
Northern Mariana Islands	5.945	11.945	N/A	N/A
New Hampshire	50.786	102.966	3.735e-05	7.573e-05
Oklahoma	94.889	192.381	2.398e-05	4.862e-05
Colorado	306.058	620.511	5.315e-05	0.00010775
Ohio	314.568	637.764	2.691e-05	5.456e-05
Maine	19.002	38.846	1.414e-05	2.89e-05
Mississippi	119.019	241.303	3.999e-05	8.108e-05
Utah	97.046	196.753	3.027e-05	6.137e-05
Delaware	78.064	158.269	8.017e-05	0.00016253
Indiana	413.809	838.969	6.147e-05	0.00012462
Arkansas	51.933	105.29	1.721e-05	3.489e-05
Iowa	70.215	142.356	2.225e-05	4.512e-05
New Jersey	3039.422	6162.219	0.00034219	0.00069377
Wisconsin	134.543	272.776	2.311e-05	4.685e-05
Michigan	1309.756	2655.441	0.00013115	0.00026589
Arizona	174.566	353.92	2.398e-05	4.862e-05
Massachusetts	1066.647	2162.553	0.00015475	0.00031375
Grand Princess	0.0	0.0	N/A	N/A
Diamond Princess	0.0	0.0	N/A	N/A
North Carolina	216.706	439.357	2.066e-05	4.189e-05
Montana	14.175	28.703	1.326e-05	2.686e-05
District of Columbia	91.603	185.773	0.0001298	0.00026323
Wyoming	9.87	20.01	1.705e-05	3.457e-05
Minnesota	54.633	110.765	9.69e-06	1.964e-05
Florida	906.497	1837.861	4.221e-05	8.557e-05
Kentucky	62.133	125.969	1.391e-05	2.82e-05
North Dakota	13.619	27.612	1.787e-05	3.623e-05
Louisiana	1160.642	2353.122	0.00024967	0.00050618
Maryland	362.42	734.782	5.995e-05	0.00012154
Texas	641.686	1300.975	2.213e-05	4.487e-05
Hawaii	19.37	39.272	1.368e-05	2.774e-05
Virgin Islands	1.399	2.836	1.304e-05	2.643e-05
Rhode Island	91.256	185.015	8.614e-05	0.00017465
Kansas	61.919	125.536	2.125e-05	4.309e-05
Pennsylvania	1245.875	2525.926	9.732e-05	0.00019731
Nebraska	35.418	71.808	1.831e-05	3.712e-05
Tennessee	194.037	393.114	2.841e-05	5.756e-05
Idaho	8.514	22.321	4.76e-06	1.249e-05
Oregon	56.09	113.719	1.33e-05	2.696e-05
Nevada	121.623	246.582	3.949e-05	8.005e-05
California	1143.895	2319.168	2.895e-05	5.869e-05
West Virginia	28.74	58.241	1.604e-05	3.25e-05
New Mexico	65.086	131.957	3.104e-05	6.293e-05
