Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change	Tests	Tests_per_capita
Mississippi	847	16	0	0	0.0002846	5.38e-06	5333.33333333	2461.53846154	1600	0.00179333333333	0.000827692307692	0.000538	88	2	-8.3	100	NA	NA
Northern Mariana Islands	0	0	0	0	N/A	N/A	0	0	0	N/A	N/A	N/A	0	0	100	100	NA	NA
Grand Princess	103	3	0	0	N/A	N/A	1000	461.538461538	300	N/A	N/A	N/A	0	0	100	100	NA	NA
Oklahoma	481	16	0	0	0.00012156	4.04e-06	5333.33333333	2461.53846154	1600	0.00134666666667	0.000621538461538	0.000404	52	0	0	-100	NA	NA
Wyoming	94	0	0	0	0.00016242	0.0	470	188	117.5	0.0008121	0.00032484	0.000203025	8	0	100	100	NA	NA
Minnesota	576	10	0	0	0.00010213	1.77e-06	3333.33333333	1538.46153846	1000	0.00059	0.000272307692308	0.000177	73	1	17.7	-75	NA	NA
Illinois	5056	73	0	0	0.000399	5.76e-06	24333.3333333	11230.7692308	7300	0.00192	0.000886153846154	0.000576	460	7	-58.4	-63.2	NA	NA
Diamond Princess	49	0	0	0	N/A	N/A	245	98	61.25	N/A	N/A	N/A	0	0	100	100	NA	NA
Arkansas	473	7	0	0	0.00015674	2.32e-06	2333.33333333	1076.92307692	700	0.000773333333333	0.000356923076923	0.000232	47	1	176.5	0	NA	NA
New Mexico	237	2	0	0	0.00011303	9.5e-07	666.666666667	307.692307692	200	0.000316666666667	0.000146153846154	9.5e-05	0	0	-100	-100	NA	NA
Ohio	1933	40	0	0	0.00016537	3.42e-06	13333.3333333	6153.84615385	4000	0.00114	0.000526153846154	0.000342	280	11	13.4	175	NA	NA
Indiana	1786	35	0	0	0.00026529	5.2e-06	11666.6666667	5384.61538462	3500	0.00173333333333	0.0008	0.00052	273	3	-2.5	200	NA	NA
Maryland	1413	15	0	0	0.00023372	2.48e-06	5000	2307.69230769	1500	0.000826666666667	0.000381538461538	0.000248	174	5	-28.7	0	NA	NA
Louisiana	4025	185	0	0	0.00086582	3.98e-05	61666.6666667	28461.5384615	18500	0.0132666666667	0.00612307692308	0.00398	485	34	115.6	142.9	NA	NA
Idaho	340	6	0	0	0.00019026	3.36e-06	2000	923.076923077	600	0.00112	0.000516923076923	0.000336	59	1	25.5	0	NA	NA
Arizona	1157	20	0	0	0.00015896	2.75e-06	6666.66666667	3076.92307692	2000	0.000916666666667	0.000423076923077	0.000275	238	3	63	50	NA	NA
Wisconsin	1230	20	0	0	0.00021125	3.43e-06	6666.66666667	3076.92307692	2000	0.00114333333333	0.000527692307692	0.000343	66	2	-39.4	100	NA	NA
Michigan	6498	184	0	0	0.00065066	1.842e-05	61333.3333333	28307.6923077	18400	0.00614	0.00283384615385	0.001842	1010	52	20.5	147.6	17379	0.001734
Kansas	372	8	0	0	0.00012769	2.75e-06	2666.66666667	1230.76923077	800	0.000916666666667	0.000423076923077	0.000275	42	1	-34.4	-66.7	NA	NA
Utah	804	4	0	0	0.00025078	1.25e-06	1333.33333333	615.384615385	400	0.000416666666667	0.000192307692308	0.000125	84	2	-28.8	100	NA	NA
Virginia	1020	15	0	0	0.0001195	1.76e-06	5000	2307.69230769	1500	0.000586666666667	0.000270769230769	0.000176	130	-5	-13.3	-171.4	NA	NA
Oregon	606	16	0	0	0.00014368	3.79e-06	5333.33333333	2461.53846154	1600	0.00126333333333	0.000583076923077	0.000379	58	3	-15.9	100	NA	NA
Connecticut	2571	36	0	0	0.00072112	1.01e-05	12000	5538.46153846	3600	0.00336666666667	0.00155384615385	0.00101	578	2	23.2	100	NA	NA
Tennessee	1917	14	0	0	0.00028071	2.05e-06	4666.66666667	2153.84615385	1400	0.000683333333333	0.000315384615385	0.000205	197	6	-5.7	500	NA	NA
California	7138	146	0	0	0.00018065	3.7e-06	48666.6666667	22461.5384615	14600	0.00123333333333	0.000569230769231	0.00037	1286	22	69.9	57.1	83800	0.002121
Texas	3147	45	0	0	0.00010853	1.55e-06	15000	6923.07692308	4500	0.000516666666667	0.000238461538462	0.000155	355	8	5.3	14.3	NA	NA
West Virginia	145	1	0	0	8.091e-05	5.6e-07	333.333333333	153.846153846	100	0.000186666666667	8.61538461538e-05	5.6e-05	32	1	88.2	100	NA	NA
South Carolina	925	18	0	0	0.00017966	3.5e-06	6000	2769.23076923	1800	0.00116666666667	0.000538461538462	0.00035	151	2	32.5	100	NA	NA
New Hampshire	314	3	0	0	0.00023093	2.21e-06	1000	461.538461538	300	0.000736666666667	0.00034	0.000221	100	1	270.4	100	NA	NA
Massachusetts	5752	56	0	0	0.00083453	8.12e-06	18666.6666667	8615.38461538	5600	0.00270666666667	0.00124923076923	0.000812	797	8	14.2	100	NA	NA
Vermont	256	12	0	0	0.00041026	1.923e-05	4000	1846.15384615	1200	0.00641	0.00295846153846	0.001923	21	0	-12.5	100	NA	NA
Georgia	2808	87	0	0	0.00026447	8.19e-06	29000	13384.6153846	8700	0.00273	0.00126	0.000819	157	7	-44.9	-36.4	NA	NA
North Dakota	109	2	0	0	0.00014303	2.62e-06	666.666666667	307.692307692	200	0.000873333333333	0.000403076923077	0.000262	11	1	175	100	NA	NA
Hawaii	175	0	0	0	0.0001236	0.0	875	350	218.75	0.000618	0.0002472	0.0001545	26	0	100	100	NA	NA
Pennsylvania	4155	50	0	0	0.00032456	3.91e-06	16666.6666667	7692.30769231	5000	0.00130333333333	0.000601538461538	0.000391	723	9	23.2	28.6	NA	NA
Puerto Rico	174	6	0	0	5.448e-05	1.88e-06	2000	923.076923077	600	0.000626666666667	0.000289230769231	0.000188	47	3	74.1	100	NA	NA
Florida	5473	63	0	0	0.00025482	2.93e-06	21000	9692.30769231	6300	0.000976666666667	0.000450769230769	0.000293	1227	7	154	250	NA	NA
Alaska	114	3	0	0	0.00015583	4.1e-06	1000	461.538461538	300	0.00136666666667	0.000630769230769	0.00041	12	1	-29.4	100	NA	NA
Kentucky	479	11	0	0	0.00010721	2.46e-06	3666.66666667	1692.30769231	1100	0.00082	0.000378461538462	0.000246	41	2	-8.9	100	NA	NA
Rhode Island	408	4	0	0	0.00038514	3.78e-06	1333.33333333	615.384615385	400	0.00126	0.000581538461538	0.000378	114	1	107.3	0	NA	NA
Nebraska	145	2	0	0	7.496e-05	1.03e-06	666.666666667	307.692307692	200	0.000343333333333	0.000158461538462	0.000103	37	0	208.3	100	NA	NA
Missouri	1051	13	0	0	0.00017124	2.12e-06	4333.33333333	2000	1300	0.000706666666667	0.000326153846154	0.000212	136	0	72.2	-100	NA	NA
Iowa	424	6	0	0	0.00013439	1.9e-06	2000	923.076923077	600	0.000633333333333	0.000292307692308	0.00019	88	2	131.6	100	NA	NA
Alabama	899	10	0	0	0.00018335	2.04e-06	3333.33333333	1538.46153846	1000	0.00068	0.000313846153846	0.000204	74	0	-43.5	-100	NA	NA
American Samoa	0	0	0	0	N/A	N/A	0	0	0	N/A	N/A	N/A	0	0	100	100	NA	NA
Virgin Islands	0	0	0	0	N/A	N/A	0	0	0	N/A	N/A	N/A	0	0	-100	100	NA	NA
South Dakota	101	1	0	0	0.00011417	1.13e-06	333.333333333	153.846153846	100	0.000376666666667	0.000173846153846	0.000113	11	0	-50	100	NA	NA
Colorado	2311	47	0	0	0.0004013	8.16e-06	15666.6666667	7230.76923077	4700	0.00272	0.00125538461538	0.000816	4	0	-99.3	-100	NA	NA
New Jersey	16636	198	0	0	0.00187296	2.229e-05	66000	30461.5384615	19800	0.00743	0.00342923076923	0.002229	3250	37	43.7	76.2	35602	0.004008
Guam	58	1	0	0	0.00035317	6.09e-06	333.333333333	153.846153846	100	0.00203	0.000936923076923	0.000609	2	0	100	100	NA	NA
Washington	4923	205	0	0	0.0006465	2.692e-05	68333.3333333	31538.4615385	20500	0.00897333333333	0.00414153846154	0.002692	458	7	5.3	-30	NA	NA
North Carolina	1313	7	0	0	0.00012519	6.7e-07	2333.33333333	1076.92307692	700	0.000223333333333	0.000103076923077	6.7e-05	122	0	-28.7	-100	NA	NA
New York	66663	1218	0	0	0.00342678	6.261e-05	406000	187384.615385	121800	0.02087	0.00963230769231	0.006261	7015	253	-3.1	6.8	NA	NA
Montana	171	5	0	0	0.00016	4.68e-06	1666.66666667	769.230769231	500	0.00156	0.00072	0.000468	17	4	-32	100	NA	NA
District of Columbia	401	9	0	0	0.00056819	1.275e-05	3000	1384.61538462	900	0.00425	0.00196153846154	0.001275	59	4	55.3	300	NA	NA
Nevada	1012	15	0	0	0.00032855	4.87e-06	5000	2307.69230769	1500	0.00162333333333	0.000749230769231	0.000487	92	0	-68.7	-100	NA	NA
Delaware	264	6	0	0	0.00027111	6.16e-06	2000	923.076923077	600	0.00205333333333	0.000947692307692	0.000616	32	0	77.8	-100	NA	NA
Maine	275	3	0	0	0.00020458	2.23e-06	1000	461.538461538	300	0.000743333333333	0.000343076923077	0.000223	22	0	-47.6	-100	NA	NA
