Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Afghanistan	5.0	0.0	0.0	N/A	1.3e-07	0.0	25.0	10.0	6.25	6.5e-07	2.6e-07	1.625e-07
Qatar	24.0	0.0	0.0	N/A	8.63e-06	0.0	120.0	48.0	30.0	4.315e-05	1.726e-05	1.07875e-05
Bangladesh	3.0	0.0	0.0	N/A	2e-08	0.0	15.0	6.0	3.75	1e-07	4e-08	2.5e-08
Bhutan	1.0	0.0	0.0	N/A	1.33e-06	0.0	5.0	2.0	1.25	6.65e-06	2.66e-06	1.6625e-06
Kuwait	69.0	0.0	1.0	N/A	1.668e-05	0.0	345.0	138.0	86.25	8.34e-05	3.336e-05	2.085e-05
Nepal	1.0	0.0	1.0	N/A	4e-08	0.0	5.0	2.0	1.25	2e-07	8e-08	5e-08
Cambodia	2.0	0.0	1.0	N/A	1.2e-07	0.0	10.0	4.0	2.5	6e-07	2.4e-07	1.5e-07
Bahrain	110.0	0.0	22.0	N/A	7.009e-05	0.0	550.0	220.0	137.5	0.00035045	0.00014018	8.76125e-05
Brunei	1.0	0.0	0.0	N/A	2.33e-06	0.0	5.0	2.0	1.25	1.165e-05	4.66e-06	2.9125e-06
Saudi Arabia	20.0	0.0	1.0	N/A	5.9e-07	0.0	100.0	40.0	25.0	2.95e-06	1.18e-06	7.375e-07
Iran	8042.0	291.0	2731.0	N/A	9.831e-05	3.56e-06	97000.0	44769.2307692	29100.0	0.00118666666667	0.000547692307692	0.000356
Singapore	160.0	0.0	78.0	N/A	2.838e-05	0.0	800.0	320.0	200.0	0.0001419	5.676e-05	3.5475e-05
Jordan	1.0	0.0	0.0	N/A	1e-07	0.0	5.0	2.0	1.25	5e-07	2e-07	1.25e-07
China	80887	3139	60181	N/A	5.808e-05	2.25e-06	1046333.33333	482923.076923	313900.0	0.00075	0.000346153846154	0.000225
Thailand	53.0	1.0	33.0	N/A	7.6e-07	1e-08	333.333333333	153.846153846	100.0	3.33333333333e-06	1.53846153846e-06	1e-06
Iraq	71.0	7.0	3.0	N/A	1.85e-06	1.8e-07	2333.33333333	1076.92307692	700.0	6e-05	2.76923076923e-05	1.8e-05
Maldives	6.0	0.0	0.0	N/A	1.163e-05	0.0	30.0	12.0	7.5	5.815e-05	2.326e-05	1.45375e-05
Oman	18.0	0.0	9.0	N/A	3.73e-06	0.0	90.0	36.0	22.5	1.865e-05	7.46e-06	4.6625e-06
Philippines	33.0	1.0	2.0	N/A	3.1e-07	1e-08	333.333333333	153.846153846	100.0	3.33333333333e-06	1.53846153846e-06	1e-06
Indonesia	27.0	0.0	2.0	N/A	1e-07	0.0	135.0	54.0	33.75	5e-07	2e-07	1.25e-07
Vietnam	31.0	0.0	16.0	N/A	3.2e-07	0.0	155.0	62.0	38.75	1.6e-06	6.4e-07	4e-07
Mongolia	1.0	0.0	0.0	N/A	3.2e-07	0.0	5.0	2.0	1.25	1.6e-06	6.4e-07	4e-07
Japan	581.0	10.0	101.0	N/A	4.59e-06	8e-08	3333.33333333	1538.46153846	1000.0	2.66666666667e-05	1.23076923077e-05	8e-06
Pakistan	16.0	0.0	1.0	N/A	8e-08	0.0	80.0	32.0	20.0	4e-07	1.6e-07	1e-07
United Arab Emirates	74.0	0.0	12.0	N/A	7.68e-06	0.0	370.0	148.0	92.5	3.84e-05	1.536e-05	9.6e-06
India	56.0	0.0	4.0	N/A	4e-08	0.0	280.0	112.0	70.0	2e-07	8e-08	5e-08
Malaysia	129.0	0.0	24.0	N/A	4.08e-06	0.0	645.0	258.0	161.25	2.04e-05	8.16e-06	5.1e-06
Sri Lanka	1.0	0.0	1.0	N/A	5e-08	0.0	5.0	2.0	1.25	2.5e-07	1e-07	6.25e-08
Lebanon	41.0	1.0	1.0	N/A	5.99e-06	1.5e-07	333.333333333	153.846153846	100.0	5e-05	2.30769230769e-05	1.5e-05
Taiwan	47.0	1.0	17.0	N/A	1.98e-06	4e-08	333.333333333	153.846153846	100.0	1.33333333333e-05	6.15384615385e-06	4e-06
