Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Swift	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2020-03-22
Swift	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	2020-03-23
Swift	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-24
Swift	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-25
Swift	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-26
Swift	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	2020-03-27
Swift	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-28
Swift	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2020-03-29
Swift	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2020-03-30
Swift	1.0	0.0	0.0	0.0	0.00010701	0.0	5.0	2.0	1.25	0.00053505	0.00021402	0.0001337625	2020-04-07
Swift	1.0	0.0	0.0	0.0	0.00010701	0.0	5.0	2.0	1.25	0.00053505	0.00021402	0.0001337625	2020-04-08
Swift	1.0	0.0	0.0	0.0	0.00010701	0.0	5.0	2.0	1.25	0.00053505	0.00021402	0.0001337625	2020-04-09
Swift	1.0	0.0	0.0	0.0	0.00010701	0.0	5.0	2.0	1.25	0.00053505	0.00021402	0.0001337625	2020-04-10
Swift	1.0	0.0	0.0	0.0	0.00010701	0.0	5.0	2.0	1.25	0.00053505	0.00021402	0.0001337625	2020-04-11
Swift	1.0	0.0	0.0	1.0	0.00010701	0.0	5.0	2.0	1.25	0.00053505	0.00021402	0.0001337625	2020-04-12
Swift	1.0	0.0	0.0	1.0	0.00010701	0.0	5.0	2.0	1.25	0.00053505	0.00021402	0.0001337625	2020-04-13
Swift	1.0	0.0	0.0	1.0	0.00010701	0.0	5.0	2.0	1.25	0.00053505	0.00021402	0.0001337625	2020-04-14
Swift	1.0	0.0	0.0	1.0	0.00010701	0.0	5.0	2.0	1.25	0.00053505	0.00021402	0.0001337625	2020-04-15
Swift	1.0	0.0	0.0	1.0	0.00010701	0.0	5.0	2.0	1.25	0.00053505	0.00021402	0.0001337625	2020-04-16
Swift	1.0	0.0	0.0	1.0	0.00010701	0.0	5.0	2.0	1.25	0.00053505	0.00021402	0.0001337625	2020-04-17
Swift	1.0	0.0	0.0	1.0	0.00010701	0.0	5.0	2.0	1.25	0.00053505	0.00021402	0.0001337625	2020-04-18
Swift	1.0	0.0	0.0	1.0	0.00010701	0.0	5.0	2.0	1.25	0.00053505	0.00021402	0.0001337625	2020-04-19
Swift	1.0	0.0	0.0	1.0	0.00010701	0.0	5.0	2.0	1.25	0.00053505	0.00021402	0.0001337625	2020-04-20
Swift	1.0	0.0	0.0	1.0	0.00010701	0.0	5.0	2.0	1.25	0.00053505	0.00021402	0.0001337625	2020-04-21
Swift	1.0	0.0	0.0	1.0	0.00010701	0.0	5.0	2.0	1.25	0.00053505	0.00021402	0.0001337625	2020-04-22
Swift	1.0	0.0	0.0	1.0	0.00010701	0.0	5.0	2.0	1.25	0.00053505	0.00021402	0.0001337625	2020-04-23
Swift	1.0	0.0	0.0	1.0	0.00010701	0.0	5.0	2.0	1.25	0.00053505	0.00021402	0.0001337625	2020-04-24
Swift	1.0	0.0	0.0	1.0	0.00010701	0.0	5.0	2.0	1.25	0.00053505	0.00021402	0.0001337625	2020-04-25
Swift	1.0	0.0	0.0	1.0	0.00010701	0.0	5.0	2.0	1.25	0.00053505	0.00021402	0.0001337625	2020-04-26
Swift	1.0	0.0	0.0	1.0	0.00010701	0.0	5.0	2.0	1.25	0.00053505	0.00021402	0.0001337625	2020-04-27
Swift	2.0	0.0	0.0	2.0	0.00021402	0.0	10.0	4.0	2.5	0.0010701	0.00042804	0.000267525	2020-04-28
Swift	2.0	0.0	0.0	2.0	0.00021402	0.0	10.0	4.0	2.5	0.0010701	0.00042804	0.000267525	2020-04-29
