Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Nome	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Skagway	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Kusilvak	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Denali	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Yukon-Koyukuk	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Sitka	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Prince of Wales-Hyder	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Petersburg	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Southeast Fairbanks	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
North Slope	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Fairbanks North Star	10	0	0	0	0.00010104	0.0	50	20	12.5	0.0005052	0.00020208	0.0001263	-1	0	0	0
Hoonah-Angoon	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Bethel	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Juneau	3	0	0	0	9.342e-05	0.0	15	6	3.75	0.0004671	0.00018684	0.000116775	1	0	0	0
Kenai Peninsula	4	0	0	0	6.834e-05	0.0	20	8	5	0.0003417	0.00013668	8.5425e-05	0	0	0	0
Yakutat	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Aleutians West	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Valdez-Cordova	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Kodiak Island	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Bristol Bay	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Lake and Peninsula	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Anchorage	30	0	0	0	0.0001029	0.0	150	60	37.5	0.0005145	0.0002058	0.000128625	2	0	0	0
Haines	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Dillingham	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Ketchikan Gateway	11	0	0	0	0.00079034	0.0	55	22	13.75	0.0039517	0.00158068	0.000987925	0	0	0	0
Aleutians East	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Matanuska-Susitna	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Unassigned	0	1	0	0	N/A	N/A	333.333333333	153.846153846	100	N/A	N/A	N/A	0	0	0	0
Northwest Arctic	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Wrangell	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
