Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Anchorage	73	1	0	0	0.0002504	3.43e-06	333.333333333	153.846153846	100	0.00114333333333	0.000527692307692	0.000343	6	0	200	0
Matanuska-Susitna	4	0	0	0	3.717e-05	0.0	20	8	5	0.00018585	7.434e-05	4.64625e-05	0	0	-100	0
Yukon-Koyukuk	1	0	0	0	0.00018772	0.0	5	2	1.25	0.0009386	0.00037544	0.00023465	NA	NA	100	0
Southeast Fairbanks	1	0	0	0	0.00014455	0.0	5	2	1.25	0.00072275	0.0002891	0.0001806875	NA	NA	100	0
Kenai Peninsula	10	0	0	0	0.00017084	0.0	50	20	12.5	0.0008542	0.00034168	0.00021355	2	0	100	0
Unassigned	0	2	0	0	N/A	N/A	666.666666667	307.692307692	200	N/A	N/A	N/A	0	0	100	0
Petersburg	1	0	0	0	0.00031046	0.0	5	2	1.25	0.0015523	0.00062092	0.000388075	NA	NA	100	0
Ketchikan Gateway	14	0	0	0	0.00100589	0.0	70	28	17.5	0.00502945	0.00201178	0.0012573625	0	0	-100	0
Juneau	11	0	0	0	0.00034254	0.0	55	22	13.75	0.0017127	0.00068508	0.000428175	1	0	0	0
Fairbanks North Star	42	0	0	0	0.00042437	0.0	210	84	52.5	0.00212185	0.00084874	0.0005304625	2	0	-60	0
