Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Choctaw	0.308	18.449	35.449	4.325	226.514	226.514	2.399e-05	0.00143673	0.00276061	0.00033681	0.0176399	0.0176399
Limestone	0.0	4.069	44.069	4.325	226.514	226.514	0.0	4.231e-05	0.00045822	4.497e-05	0.00235525	0.00235525
Pike	2.363	88.429	129.429	4.325	226.514	226.514	7.088e-05	0.0026525	0.00388233	0.00012973	0.00679447	0.00679447
Cherokee	0.704	27.691	39.691	4.325	226.514	226.514	2.704e-05	0.00106373	0.0015247	0.00016614	0.00870137	0.00870137
Montgomery	7.794	408.229	639.229	0.0	0.0	3.0	3.452e-05	0.00180822	0.00283142	0.0	0.0	1.329e-05
Tuscaloosa	1.215	97.613	250.613	0.0	0.0	1.0	5.82e-06	0.00046725	0.00119962	0.0	0.0	4.79e-06
Russell	0.792	48.481	96.481	0.0	0.0	0.0	1.371e-05	0.00083905	0.00166977	0.0	0.0	0.0
Bullock	0.268	15.69	26.69	0.0	0.0	0.0	2.644e-05	0.00154764	0.00263267	0.0	0.0	0.0
Lee	0.0	97.649	408.649	0.005	10.418	25.418	0.0	0.00059564	0.00249266	3e-08	6.355e-05	0.00015504
Washington	0.0	3.056	19.056	0.0	0.0	1.0	0.0	0.00018659	0.00116351	0.0	0.0	6.106e-05
Etowah	0.0	16.807	116.807	0.0	0.0	7.0	0.0	0.00016397	0.00113957	0.0	0.0	6.829e-05
Wilcox	0.996	59.57	108.57	0.0	0.0	1.0	9.372e-05	0.00560553	0.01021643	0.0	0.0	9.41e-05
Sumter	0.736	44.055	84.055	0.0	0.0	0.0	5.799e-05	0.00347136	0.0066232	0.0	0.0	0.0
Baldwin	2.472	141.062	258.062	0.114	5.361	8.361	1.134e-05	0.00064701	0.00118365	5.2e-07	2.459e-05	3.835e-05
Macon	0.649	38.827	64.827	0.0	0.0	2.0	3.52e-05	0.0021057	0.00351575	0.0	0.0	0.00010847
Coosa	0.457	27.352	50.352	0.0	0.0	1.0	4.265e-05	0.00255268	0.00469921	0.0	0.0	9.333e-05
Fayette	0.002	2.716	5.716	0.0	0.0	0.0	1.2e-07	0.00016528	0.00034784	0.0	0.0	0.0
Jefferson	0.0	71.821	759.821	0.0	14.848	40.848	0.0	0.00010894	0.00115247	0.0	2.252e-05	6.196e-05
Bibb	0.745	40.286	72.286	0.0	14.853	14.853	3.326e-05	0.00179848	0.00322705	0.0	0.00066308	0.00066308
Barbour	2.671	94.992	116.992	0.0	14.853	14.853	0.00010735	0.00381785	0.00470206	0.0	0.00059696	0.00059696
Covington	0.475	27.792	51.792	0.0	0.0	1.0	1.284e-05	0.00075142	0.00140031	0.0	0.0	2.704e-05
Monroe	0.08	4.773	13.773	0.0	0.0	1.0	3.8e-06	0.00022656	0.00065377	0.0	0.0	4.747e-05
Lamar	0.0	0.113	9.113	0.0	0.0	0.0	0.0	8.16e-06	0.00065826	0.0	0.0	0.0
Lawrence	0.015	0.917	10.917	0.0	0.0	0.0	4.6e-07	2.782e-05	0.00033125	0.0	0.0	0.0
Marion	0.01	32.757	95.757	0.01	2.6	7.6	3.4e-07	0.00110059	0.00321732	3.4e-07	8.736e-05	0.00025535
Dale	0.437	26.16	47.16	0.01	2.6	2.6	8.93e-06	0.00053436	0.00096331	2e-07	5.311e-05	5.311e-05
Elmore	3.126	140.858	209.858	0.0	0.0	1.0	3.817e-05	0.00172015	0.00256278	0.0	0.0	1.221e-05
Autauga	0.466	27.901	55.901	0.345	20.649	21.649	8.38e-06	0.00050181	0.0010054	6.2e-06	0.00037138	0.00038936
Talladega	0.0	9.122	56.122	0.0	0.0	1.0	0.0	0.00011427	0.00070304	0.0	0.0	1.253e-05
Houston	1.339	80.128	150.128	0.023	1.376	3.376	1.279e-05	0.00076515	0.00143359	2.2e-07	1.314e-05	3.224e-05
Colbert	0.81	33.387	49.387	0.0	0.0	1.0	1.479e-05	0.00060967	0.00090185	0.0	0.0	1.826e-05
Henry	0.0	2.82	20.82	0.0	0.0	0.0	0.0	0.00016387	0.00120983	0.0	0.0	0.0
Madison	0.0	9.355	211.355	0.0	0.521	4.521	0.0	2.552e-05	0.00057665	0.0	1.42e-06	1.233e-05
Conecuh	0.299	17.898	26.898	0.0	0.523	0.523	2.435e-05	0.00145785	0.00219093	0.0	4.26e-05	4.26e-05
Geneva	0.0	0.0	4.0	0.0	0.523	0.523	0.0	0.0	0.00015201	0.0	1.988e-05	1.988e-05
Tallapoosa	6.282	349.273	542.273	1.279	47.863	59.863	0.00015512	0.00862466	0.01339045	3.158e-05	0.00118189	0.00147821
Cullman	0.0	13.387	57.387	0.0	0.0	1.0	0.0	0.00016043	0.00068775	0.0	0.0	1.198e-05
Calhoun	0.0	4.748	84.748	0.345	20.649	23.649	0.0	4.155e-05	0.0007416	3.02e-06	0.00018069	0.00020694
Clarke	0.0	2.779	26.779	0.345	20.649	20.649	0.0	0.00011618	0.00111952	1.442e-05	0.00086325	0.00086325
Marshall	0.723	98.937	265.937	0.345	20.649	23.649	7.52e-06	0.00102942	0.00276704	3.59e-06	0.00021485	0.00024606
Unassigned	2.705	116.73	121.73	0.345	20.649	20.649	N/A	N/A	N/A	N/A	N/A	N/A
Randolph	1.296	77.559	133.559	0.046	2.752	5.752	5.703e-05	0.00341294	0.00587718	2.02e-06	0.0001211	0.00025311
Dallas	0.645	36.827	62.827	0.0	0.0	2.0	1.684e-05	0.00096129	0.00163996	0.0	0.0	5.221e-05
Clay	0.0	3.829	22.829	0.0	0.0	0.0	0.0	0.00028844	0.0017197	0.0	0.0	0.0
Mobile	0.0	338.113	1018.113	0.035	19.695	52.695	0.0	0.00081718	0.00246065	8e-08	4.76e-05	0.00012736
De Kalb	0.804	48.094	94.094	0.0	0.0	2.0	1.126e-05	0.00067373	0.00131812	0.0	0.0	2.802e-05
Shelby	2.96	185.128	458.128	0.046	2.171	8.171	1.372e-05	0.00085824	0.00212384	2.1e-07	1.006e-05	3.788e-05
Chilton	0.162	20.773	63.773	0.046	2.171	2.171	3.67e-06	0.00047048	0.00144436	1.04e-06	4.917e-05	4.917e-05
Crenshaw	6.068	106.272	112.272	0.046	2.171	2.171	0.00043895	0.0076875	0.00812153	3.33e-06	0.00015705	0.00015705
Franklin	1.285	53.008	71.008	0.0	0.0	1.0	4.097e-05	0.00169014	0.00226407	0.0	0.0	3.188e-05
Coffee	1.228	78.57	142.57	0.0	0.0	0.0	2.366e-05	0.00151361	0.00274654	0.0	0.0	0.0
Butler	0.433	24.715	38.715	0.0	0.0	0.0	2.2e-05	0.00125584	0.00196723	0.0	0.0	0.0
Blount	0.602	30.511	52.511	0.0	0.0	0.0	1.041e-05	0.00052751	0.00090787	0.0	0.0	0.0
Greene	0.502	30.013	62.013	0.0	0.0	0.0	6.097e-05	0.00364545	0.00753225	0.0	0.0	0.0
Escambia	0.304	18.172	34.172	0.0	0.0	0.0	8.27e-06	0.0004945	0.0009299	0.0	0.0	0.0
Lauderdale	0.0	1.177	25.177	0.0	0.919	4.919	0.0	1.274e-05	0.00027252	0.0	9.95e-06	5.324e-05
Perry	0.0	0.0	9.0	0.0	0.919	0.919	0.0	0.0	0.00098468	0.0	0.00010055	0.00010055
Chambers	0.0	67.131	324.131	0.002	5.128	18.128	0.0	0.00199705	0.00964245	6e-08	0.00015255	0.00053928
Morgan	0.155	17.254	65.254	0.002	5.128	5.128	1.3e-06	0.00014488	0.00054794	2e-08	4.306e-05	4.306e-05
Cleburne	0.0	0.042	12.042	0.0	0.0	1.0	0.0	2.8e-06	0.0008035	0.0	0.0	6.672e-05
Lowndes	1.12	54.669	85.669	0.0	0.0	0.0	0.00011229	0.00548115	0.00858923	0.0	0.0	0.0
Hale	0.621	37.171	68.171	0.0	0.0	1.0	4.217e-05	0.00252417	0.0046293	0.0	0.0	6.791e-05
Winston	13.222	200.474	209.474	0.0	0.0	0.0	0.00055883	0.00847312	0.00885351	0.0	0.0	0.0
Walker	0.0	4.959	94.959	0.0	0.0	0.0	0.0	7.784e-05	0.00149046	0.0	0.0	0.0
Marengo	0.224	17.851	47.851	0.345	20.649	22.649	1.175e-05	0.00093627	0.00250976	1.81e-05	0.00108303	0.00118793
Pickens	0.729	40.557	80.557	0.345	20.649	20.649	3.656e-05	0.00203416	0.00404038	1.73e-05	0.00103566	0.00103566
Saint Clair	0.703	42.041	99.041	0.345	20.649	20.649	7.93e-06	0.00047402	0.00111671	3.89e-06	0.00023282	0.00023282
Jackson	0.966	48.942	87.942	0.0	0.124	2.124	1.867e-05	0.000946	0.00169982	0.0	2.4e-06	4.105e-05
