Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Coos	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Belknap	9	0	0	0	1.4749e-4	0	45	18	11.25	7.3745e-4	2.9498e-4	1.843625e-4	1	0	0	0
Strafford	11	0	0	0	8.456e-5	0	55	22	13.75	4.228e-4	1.6912e-4	1.057e-4	4	0	0	0
Sullivan	2	0	0	0	4.636e-5	0	10	4	2.5	2.318e-4	9.272e-5	5.795e-5	0	0	0	0
Grafton	26	0	0	0	2.8958e-4	0	130	52	32.5	0.0014479	5.7916e-4	3.61975e-4	3	0	0	0
Carroll	8	0	0	0	1.6401e-4	0	40	16	10	8.2005e-4	3.2802e-4	2.050125e-4	1	0	0	0
Merrimack	11	0	0	0	7.278e-5	0	55	22	13.75	3.639e-4	1.4556e-4	9.0975e-5	4	0	0	0
Hillsborough	43	2	0	0	1.0355e-4	4.82e-6	666.666666667	307.692307692	200	0.00160666666667	7.41538461538e-4	4.82e-4	12	1	0	0
Cheshire	2	0	0	0	2.615e-5	0	10	4	2.5	1.3075e-4	5.23e-5	3.26875e-5	0	0	0	0
Rockingham	75	0	0	0	2.4258e-4	0	375	150	93.75	0.0012129	4.8516e-4	3.03225e-4	8	0	0	0
