Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Hillsborough	38.357	38.357	9.237e-05	9.237e-05
Coos	0.0	0.0	0.0	0.0
Strafford	1.533	1.533	1.178e-05	1.178e-05
Belknap	0.958	0.958	1.57e-05	1.57e-05
Merrimack	3.294	3.294	2.179e-05	2.179e-05
Unassigned	0.0	0.0	N/A	N/A
Rockingham	15.63	15.63	5.055e-05	5.055e-05
Cheshire	1.198	1.198	1.566e-05	1.566e-05
Carroll	1.018	1.018	2.087e-05	2.087e-05
Sullivan	0.024	0.024	5.7e-07	5.7e-07
Grafton	0.247	0.247	2.75e-06	2.75e-06
