Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Heilongjiang	6.975	14.141	1.8e-07	3.7e-07
Beijing	0.365	0.783	2e-08	4e-08
Qinghai	15.737	31.906	2.8e-06	5.67e-06
Shanghai	3.096	6.271	1.3e-07	2.7e-07
Nei Mongol	0.703	1.486	3e-08	6e-08
Shandong	0.913	1.851	1e-08	2e-08
Henan	0.0	0.0	0.0	0.0
Hainan	146.88	297.789	1.586e-05	3.215e-05
Shaanxi	0.0	0.0	0.0	0.0
Fujian	0.0	0.0	0.0	0.0
Jiangxi	0.0	0.0	0.0	0.0
Yunnan	0.006	0.015	0.0	0.0
Hubei	0.117	0.236	0.0	0.0
Macau	0.034	0.084	6e-08	1.5e-07
Tianjin	0.0	0.0	0.0	0.0
Guangxi	0.0	0.0	0.0	0.0
Liaoning	0.486	0.985	1e-08	2e-08
Sichuan	0.816	1.654	1e-08	2e-08
Ningxia Hui	65.571	132.941	1.062e-05	2.152e-05
Guizhou	127.646	258.793	3.56e-06	7.23e-06
Xizang	0.874	1.773	2.9e-07	5.9e-07
Chongqing	0.0	0.0	0.0	0.0
Shanxi	0.699	1.418	2e-08	4e-08
Guangdong	2.233	4.74	2e-08	4e-08
Xinjiang Uygur	66.446	134.714	3.05e-06	6.18e-06
Hunan	0.0	0.0	0.0	0.0
Jiangsu	0.019	0.045	0.0	0.0
Anhui	865.717	1755.181	1.714e-05	3.476e-05
Jilin	0.0	0.0	0.0	0.0
Hebei	0.0	0.0	0.0	0.0
Hong Kong	6.306	15.188	8.9e-07	2.15e-06
Zhejiang	0.989	2.002	2e-08	4e-08
Gansu	0.117	0.236	0.0	1e-08
