Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Heilongjiang	4.292	4.292	1.1e-07	1.1e-07
Beijing	0.534	0.534	3e-08	3e-08
Qinghai	16.169	16.169	2.87e-06	2.87e-06
Shanghai	0.401	0.401	2e-08	2e-08
Nei Mongol	0.0	0.0	0.0	0.0
Shandong	0.978	0.978	1e-08	1e-08
Henan	0.0	0.0	0.0	0.0
Hainan	150.909	150.909	1.629e-05	1.629e-05
Shaanxi	0.2	0.2	1e-08	1e-08
Fujian	0.102	0.102	0.0	0.0
Jiangxi	0.0	0.0	0.0	0.0
Yunnan	0.0	0.0	0.0	0.0
Hubei	0.18	0.18	0.0	0.0
Macau	0.061	0.061	1.1e-07	1.1e-07
Tianjin	0.053	0.053	0.0	0.0
Guangxi	0.0	0.0	0.0	0.0
Liaoning	0.424	0.424	1e-08	1e-08
Sichuan	1.058	1.058	1e-08	1e-08
Ningxia Hui	67.37	67.37	1.091e-05	1.091e-05
Guizhou	131.147	131.147	3.66e-06	3.66e-06
Xizang	0.898	0.898	3e-07	3e-07
Chongqing	0.0	0.0	0.0	0.0
Shanxi	0.24	0.24	1e-08	1e-08
Guangdong	2.794	2.794	3e-08	3e-08
Xinjiang Uygur	68.268	68.268	3.13e-06	3.13e-06
Hunan	0.06	0.06	0.0	0.0
Jiangsu	0.306	0.306	0.0	0.0
Anhui	889.285	889.285	1.761e-05	1.761e-05
Jilin	0.0	0.0	0.0	0.0
Hebei	0.384	0.384	1e-08	1e-08
Hong Kong	13.14	13.14	1.86e-06	1.86e-06
Zhejiang	1.138	1.138	2e-08	2e-08
Gansu	0.06	0.06	0.0	0.0
