Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Heilongjiang	7.166	7.166	1.9e-07	1.9e-07
Beijing	0.419	0.419	2e-08	2e-08
Qinghai	16.169	16.169	2.87e-06	2.87e-06
Shanghai	3.176	3.176	1.4e-07	1.4e-07
Nei Mongol	0.783	0.783	3e-08	3e-08
Shandong	0.938	0.938	1e-08	1e-08
Henan	0.0	0.0	0.0	0.0
Hainan	150.909	150.909	1.629e-05	1.629e-05
Shaanxi	0.0	0.0	0.0	0.0
Fujian	0.0	0.0	0.0	0.0
Jiangxi	0.0	0.0	0.0	0.0
Yunnan	0.008	0.008	0.0	0.0
Hubei	0.12	0.12	0.0	0.0
Macau	0.051	0.051	9e-08	9e-08
Tianjin	0.0	0.0	0.0	0.0
Guangxi	0.0	0.0	0.0	0.0
Liaoning	0.499	0.499	1e-08	1e-08
Sichuan	0.838	0.838	1e-08	1e-08
Ningxia Hui	67.37	67.37	1.091e-05	1.091e-05
Guizhou	131.147	131.147	3.66e-06	3.66e-06
Xizang	0.898	0.898	3e-07	3e-07
Chongqing	0.0	0.0	0.0	0.0
Shanxi	0.719	0.719	2e-08	2e-08
Guangdong	2.507	2.507	2e-08	2e-08
Xinjiang Uygur	68.268	68.268	3.13e-06	3.13e-06
Hunan	0.0	0.0	0.0	0.0
Jiangsu	0.026	0.026	0.0	0.0
Anhui	889.465	889.465	1.761e-05	1.761e-05
Jilin	0.0	0.0	0.0	0.0
Hebei	0.0	0.0	0.0	0.0
Hong Kong	8.882	8.882	1.26e-06	1.26e-06
Zhejiang	1.013	1.013	2e-08	2e-08
Gansu	0.12	0.12	0.0	0.0
