Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Person	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2020-03-22
Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-23
Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-24
Person	1	0	0	0	2.531e-05	0.0	5	2	1.25	0.00012655	5.062e-05	3.16375e-05	1	0	0	0	2020-03-25
Person	1	0	0	0	2.531e-5	0	5	2	1.25	1.2655e-4	5.062e-5	3.16375e-5	0	0	0	0	2020-03-26
Person	1	0	0	0	2.531e-5	0	5	2	1.25	1.2655e-4	5.062e-5	3.16375e-5	0	0	0	0	2020-03-27
Person	1	0	0	0	2.531e-5	0	5	2	1.25	1.2655e-4	5.062e-5	3.16375e-5	0	0	0	0	2020-03-28
Person	1	0	0	0	2.531e-5	0	5	2	1.25	1.2655e-4	5.062e-5	3.16375e-5	0	0	0	0	2020-03-29
Person	1	0	0	0	2.531e-05	0.0	5	2	1.25	0.00012655	5.062e-05	3.16375e-05	0	0	0	0	2020-03-30
Person	2	0	0	0	5.062e-5	0	10	4	2.5	2.531e-4	1.0124e-4	6.3275e-5	1	0	0	0	2020-03-31
Person	2	0	0	0	5.062e-5	0	10	4	2.5	2.531e-4	1.0124e-4	6.3275e-5	0	0	-100	0	2020-04-01
Person	2	0	0	0	5.062e-5	0	10	4	2.5	2.531e-4	1.0124e-4	6.3275e-5	0	0	100	100	2020-04-02
Person	2	0	0	0	5.062e-5	0	10	4	2.5	2.531e-4	1.0124e-4	6.3275e-5	0	0	0	0	2020-04-03
Person	4	0	0	0	1.0125e-4	0	20	8	5	5.0625e-4	2.025e-4	1.265625e-4	2	0	0	0	2020-04-04
Person	4	0	0	0	1.0125e-4	0	20	8	5	5.0625e-4	2.025e-4	1.265625e-4	0	0	0	0	2020-04-05
