Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Foster	0.0	0.0	0.0	0.0
Bowman	0.0	0.0	0.0	0.0
Slope	0.0	0.0	0.0	0.0
Burleigh	1.198	1.198	1.257e-05	1.257e-05
McHenry	0.0	0.0	0.0	0.0
Pierce	1.797	1.797	0.00044022	0.00044022
Rolette	0.0	0.0	0.0	0.0
Morton	0.539	0.539	1.733e-05	1.733e-05
Cass	4.791	4.791	2.639e-05	2.639e-05
Walsh	0.233	0.233	2.186e-05	2.186e-05
McIntosh	0.945	0.945	0.00036542	0.00036542
Divide	0.922	0.922	0.00040399	0.00040399
Mercer	0.0	0.0	0.0	0.0
McLean	1.845	1.845	0.00019334	0.00019334
Eddy	0.0	0.0	0.0	0.0
Williams	0.0	0.0	0.0	0.0
Unassigned	0.0	0.0	N/A	N/A
Grand Forks	0.0	0.0	0.0	0.0
Dunn	0.874	0.874	0.00020182	0.00020182
Emmons	0.0	0.0	0.0	0.0
McKenzie	0.0	0.0	0.0	0.0
Ward	0.069	0.069	1.01e-06	1.01e-06
Sioux	0.922	0.922	0.00021164	0.00021164
Mountrail	0.0	0.0	0.0	0.0
Ramsey	0.0	0.0	0.0	0.0
Burke	1.749	1.749	0.00083265	0.00083265
Stark	1.361	1.361	4.39e-05	4.39e-05
Grant	0.898	0.898	0.00037838	0.00037838
Barnes	1.845	1.845	0.00017498	0.00017498
Oliver	0.898	0.898	0.00046018	0.00046018
