Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Richland	0.0	0.0	0.0	0.0
Foster	0.829	1.679	0.00025762	0.00052206
Bowman	0.0	0.0	0.0	0.0
Slope	0.0	0.0	0.0	0.0
Burleigh	1.341	2.718	1.407e-05	2.853e-05
McHenry	0.808	1.637	0.000139	0.00028145
Pierce	1.749	3.545	0.00042847	0.00086869
Rolette	0.0	0.0	0.0	0.0
Morton	0.466	0.945	1.5e-05	3.04e-05
Cass	5.187	10.517	2.858e-05	5.794e-05
Walsh	0.34	0.69	3.189e-05	6.468e-05
McIntosh	0.0	0.0	0.0	0.0
Divide	0.0	0.0	0.0	0.0
Mercer	0.0	0.0	0.0	0.0
McLean	0.0	0.0	0.0	0.0
Eddy	0.808	1.637	0.0003495	0.0007077
Williams	0.0	0.0	0.0	0.0
Unassigned	0.0	0.0	N/A	N/A
Grand Forks	0.0	0.0	0.0	0.0
Dunn	0.85	1.725	0.00019632	0.00039814
Emmons	0.0	0.0	0.0	0.0
McKenzie	5.103	10.348	0.00037432	0.00075913
Ward	0.583	1.182	8.6e-06	1.744e-05
Sioux	0.0	0.0	0.0	0.0
Mountrail	0.0	0.0	0.0	0.0
Ramsey	0.0	0.0	0.0	0.0
Burke	1.701	3.449	0.00080995	0.0016426
Stark	0.061	0.147	1.98e-06	4.74e-06
Stutsman	0.0	0.0	0.0	0.0
Grant	0.874	1.773	0.00036827	0.00074665
Barnes	0.0	0.0	0.0	0.0
Oliver	0.874	1.773	0.00044789	0.00090807
