Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Lewis	0.719	0.719	9.03e-06	9.03e-06
Skagit	5.276	5.276	4.115e-05	4.115e-05
Walla Walla	0.699	0.699	1.148e-05	1.148e-05
Pierce	52.1	52.1	5.845e-05	5.845e-05
Lincoln	0.0	0.0	0.0	0.0
Pend Oreille	0.0	0.0	0.0	0.0
Clallam	0.0	0.0	0.0	0.0
Asotin	-0.117	-0.117	-5.16e-06	-5.16e-06
Stevens	0.012	0.012	2.7e-07	2.7e-07
Wahkiakum	-0.117	-0.117	-2.634e-05	-2.634e-05
Jefferson	0.532	0.532	1.677e-05	1.677e-05
Kitsap	3.622	3.622	1.343e-05	1.343e-05
Douglas	0.838	0.838	1.954e-05	1.954e-05
San Juan	0.599	0.599	3.496e-05	3.496e-05
Benton	7.622	7.622	3.775e-05	3.775e-05
Columbia	0.0	0.0	0.0	0.0
Okanogan	0.0	0.0	0.0	0.0
Whitman	0.046	0.046	9.2e-07	9.2e-07
Chelan	2.096	2.096	2.721e-05	2.721e-05
Unassigned	52.923	52.923	N/A	N/A
Mason	1.317	1.317	2.011e-05	2.011e-05
Adams	1.271	1.271	6.432e-05	6.432e-05
Klickitat	0.299	0.299	1.354e-05	1.354e-05
Yakima	30.302	30.302	0.00012051	0.00012051
Whatcom	13.594	13.594	6.023e-05	6.023e-05
Franklin	4.012	4.012	4.253e-05	4.253e-05
Ferry	0.0	0.0	0.0	0.0
Grays Harbor	0.599	0.599	8.1e-06	8.1e-06
Spokane	11.001	11.001	2.138e-05	2.138e-05
Clark	3.438	3.438	7.14e-06	7.14e-06
Kittitas	0.299	0.299	6.32e-06	6.32e-06
Island	4.372	4.372	5.176e-05	5.176e-05
Cowlitz	0.0	0.0	0.0	0.0
Skamania	-0.233	-0.233	-1.955e-05	-1.955e-05
King	150.49	150.49	6.739e-05	6.739e-05
Thurston	3.131	3.131	1.093e-05	1.093e-05
Grant	3.413	3.413	3.507e-05	3.507e-05
Snohomish	39.951	39.951	4.903e-05	4.903e-05
