Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Georgetown	0.368	46.222	79.222	0.168	23.307	25.307	5.91e-06	0.00074253	0.00127266	2.7e-06	0.00037442	0.00040654
McCormick	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.00042508	0.0	0.0	0.00010627
Richland	5.134	712.201	1260.201	0.17	15.444	27.444	1.238e-05	0.0017179	0.00303973	4.1e-07	3.725e-05	6.62e-05
Berkeley	0.774	107.323	208.323	0.0	0.0	3.0	3.5e-06	0.00048542	0.00094225	0.0	0.0	1.357e-05
Clarendon	0.277	74.109	164.109	0.039	7.097	13.097	8.22e-06	0.00219908	0.0048697	1.16e-06	0.00021059	0.00038864
Cherokee	0.0	0.0	8.0	0.039	7.097	7.097	0.0	0.0	0.00014016	6.8e-07	0.00012434	0.00012434
Beaufort	0.0	26.312	231.312	0.0	3.366	10.366	0.0	0.00013943	0.00122572	0.0	1.784e-05	5.493e-05
Fairfield	0.0	11.987	35.987	0.0	3.427	3.427	0.0	0.00053509	0.00160642	0.0	0.00015298	0.00015298
Barnwell	0.034	4.663	9.663	0.0	3.427	3.427	1.61e-06	0.00022087	0.0004577	0.0	0.00016232	0.00016232
Horry	2.071	260.271	410.271	0.245	19.247	27.247	6.02e-06	0.00075628	0.00119214	7.1e-07	5.593e-05	7.917e-05
Abbeville	8.125	261.545	271.545	0.245	19.247	19.247	0.00033108	0.01065747	0.01106495	9.98e-06	0.00078428	0.00078428
Lee	0.316	43.822	77.822	0.0	0.0	3.0	1.843e-05	0.00255641	0.00453984	0.0	0.0	0.00017501
Laurens	0.179	24.863	38.863	0.0	0.0	1.0	2.67e-06	0.00037112	0.0005801	0.0	0.0	1.493e-05
Sumter	1.581	219.304	380.304	0.102	9.264	14.264	1.484e-05	0.00205896	0.00357053	9.6e-07	8.698e-05	0.00013392
Dillon	1.044	65.92	72.92	0.102	9.264	9.264	3.412e-05	0.00215432	0.00238308	3.33e-06	0.00030275	0.00030275
Marlboro	0.253	33.116	48.116	0.102	9.264	9.264	9.58e-06	0.00125449	0.00182271	3.86e-06	0.00035094	0.00035094
Saluda	0.032	6.915	14.915	0.102	9.264	9.264	1.56e-06	0.00033659	0.000726	4.96e-06	0.00045093	0.00045093
Chesterfield	0.239	33.152	61.152	0.102	9.264	9.264	5.22e-06	0.00072457	0.00133654	2.23e-06	0.00020247	0.00020247
Lexington	2.934	368.738	586.738	0.38	29.853	37.853	9.94e-06	0.00124982	0.00198873	1.29e-06	0.00010119	0.0001283
Marion	0.084	11.6	19.6	0.0	0.0	1.0	2.71e-06	0.00037372	0.00063146	0.0	0.0	3.222e-05
Oconee	0.154	20.884	34.884	0.0	0.0	0.0	1.96e-06	0.00026647	0.0004451	0.0	0.0	0.0
Newberry	0.303	32.976	48.976	0.0	0.0	1.0	7.87e-06	0.00085607	0.00127144	0.0	0.0	2.596e-05
Calhoun	0.0	1.49	6.49	0.0	0.0	1.0	0.0	0.00010262	0.00044697	0.0	0.0	6.887e-05
Florence	2.304	218.79	305.79	0.675	37.893	44.893	1.668e-05	0.00158361	0.00221332	4.89e-06	0.00027427	0.00032494
Greenville	14.821	1223.339	1623.339	4.715	220.619	231.619	2.882e-05	0.00237905	0.00315694	9.17e-06	0.00042904	0.00045043
Kershaw	0.0	56.153	243.153	0.0	4.091	11.091	0.0	0.0008561	0.00370705	0.0	6.237e-05	0.00016909
Dorchester	0.593	82.253	160.253	0.0	0.0	1.0	3.69e-06	0.00051201	0.00099755	0.0	0.0	6.22e-06
Edgefield	0.443	36.564	46.564	0.0	0.0	0.0	1.638e-05	0.00135162	0.00172128	0.0	0.0	0.0
Chester	0.0	4.367	26.367	0.0	0.0	0.0	0.0	0.00013541	0.00081756	0.0	0.0	0.0
Colleton	0.2	27.092	48.092	0.0	0.0	0.0	5.31e-06	0.00071938	0.001277	0.0	0.0	0.0
Hampton	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.00062012	0.0	0.0	0.0
Anderson	1.275	153.03	267.03	0.063	4.702	9.702	6.36e-06	0.00076331	0.00133194	3.1e-07	2.345e-05	4.839e-05
Union	0.278	38.538	61.538	0.063	4.702	4.702	1.014e-05	0.00140598	0.00224509	2.3e-06	0.00017154	0.00017154
Lancaster	0.593	82.253	150.253	0.168	23.307	25.307	6.22e-06	0.00086237	0.00157531	1.76e-06	0.00024436	0.00026533
Darlington	0.356	52.191	96.191	0.168	23.307	23.307	5.33e-06	0.00078128	0.00143994	2.51e-06	0.0003489	0.0003489
Greenwood	0.197	25.782	44.782	0.168	23.307	23.307	2.78e-06	0.00036446	0.00063304	2.37e-06	0.00032947	0.00032947
Allendale	0.0	0.0	5.0	0.168	23.307	23.307	0.0	0.0	0.00056161	1.887e-05	0.00261788	0.00261788
Aiken	2.691	222.126	282.126	0.045	6.219	9.219	1.589e-05	0.00131124	0.00166543	2.7e-07	3.671e-05	5.442e-05
Williamsburg	0.0	4.087	22.087	0.0	4.014	4.014	0.0	0.00013354	0.00072166	0.0	0.00013115	0.00013115
Charleston	0.0	50.133	410.133	0.0	10.802	12.802	0.0	0.00012351	0.00101042	0.0	2.661e-05	3.154e-05
Spartanburg	2.195	304.457	495.457	0.0	0.0	5.0	6.99e-06	0.00096995	0.00157845	0.0	0.0	1.593e-05
Jasper	0.0	0.783	14.783	0.0	0.0	0.0	0.0	2.703e-05	0.00051027	0.0	0.0	0.0
York	1.012	143.106	281.106	0.034	4.663	7.663	3.69e-06	0.00052206	0.00102549	1.2e-07	1.701e-05	2.796e-05
Bamberg	0.034	4.663	11.663	0.034	4.663	4.663	2.38e-06	0.00032665	0.00081702	2.38e-06	0.00032665	0.00032665
Orangeburg	0.257	35.637	73.637	0.034	4.663	4.663	2.96e-06	0.00040993	0.00084704	3.9e-07	5.364e-05	5.364e-05
Pickens	0.496	51.528	85.528	0.034	4.663	4.663	3.97e-06	0.00041243	0.00068457	2.7e-07	3.732e-05	3.732e-05
