Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Yuma	4	0	0	0	1.886e-05	0.0	20	8	5	9.43e-05	3.772e-05	2.3575e-05	0	0	0	0
Pinal	41	0	0	0	9.169e-05	0.0	205	82	51.25	0.00045845	0.00018338	0.0001146125	5	0	0	0
Greenlee	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Maricopa	454	5	0	0	0.00010293	1.13e-06	1666.66666667	769.230769231	500	0.000376666666667	0.000173846153846	0.000113	55	0	0	0
Mohave	5	0	0	0	2.386e-05	0.0	25	10	6.25	0.0001193	4.772e-05	2.9825e-05	1	0	0	0
Gila	1	0	0	0	1.856e-05	0.0	5	2	1.25	9.28e-05	3.712e-05	2.32e-05	1	0	0	0
Santa Cruz	2	0	0	0	4.3e-05	0.0	10	4	2.5	0.000215	8.6e-05	5.375e-05	0	0	0	0
Cochise	3	0	0	0	2.366e-05	0.0	15	6	3.75	0.0001183	4.732e-05	2.9575e-05	1	0	0	0
Yavapai	13	0	0	0	5.604e-05	0.0	65	26	16.25	0.0002802	0.00011208	7.005e-05	4	0	0	0
Coconino	56	2	0	0	0.00039201	1.4e-05	666.666666667	307.692307692	200	0.00466666666667	0.00215384615385	0.0014	15	0	0	0
Pima	120	4	0	0	0.00011549	3.85e-06	1333.33333333	615.384615385	400	0.00128333333333	0.000592307692308	0.000385	18	0	0	0
Apache	13	0	0	0	0.00018101	0.0	65	26	16.25	0.00090505	0.00036202	0.0002262625	2	0	0	0
Unassigned	0	4	0	0	N/A	N/A	1333.33333333	615.384615385	400	N/A	N/A	N/A	0	2	0	0
Navajo	57	0	0	0	0.00051609	0.0	285	114	71.25	0.00258045	0.00103218	0.0006451125	8	0	0	0
Graham	2	0	0	0	5.253e-05	0.0	10	4	2.5	0.00026265	0.00010506	6.56625e-05	-2	0	0	0
La Paz	2	0	0	0	9.48e-05	0.0	10	4	2.5	0.000474	0.0001896	0.0001185	0	0	0	0
