Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily
Mackinac	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Jackson	1	0	0	0	6.3e-06	0.0	5	2	1.25	3.15e-05	1.26e-05	7.875e-06	0	0
Baraga	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Midland	5	0	0	0	6.009e-05	0.0	25	10	6.25	0.00030045	0.00012018	7.51125e-05	0	0
Gogebic	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Ingham	12	0	0	0	4.099e-05	0.0	60	24	15	0.00020495	8.198e-05	5.12375e-05	1	0
Barry	1	0	0	0	1.635e-05	0.0	5	2	1.25	8.175e-05	3.27e-05	2.04375e-05	0	0
Newaygo	1	0	0	0	2.045e-05	0.0	5	2	1.25	0.00010225	4.09e-05	2.55625e-05	1	0
Saint Clair	7	0	0	0	4.393e-05	0.0	35	14	8.75	0.00021965	8.786e-05	5.49125e-05	0	0
Calhoun	3	0	0	0	2.231e-05	0.0	15	6	3.75	0.00011155	4.462e-05	2.78875e-05	1	0
Grand Traverse	1	0	0	0	1.08e-05	0.0	5	2	1.25	5.4e-05	2.16e-05	1.35e-05	0	0
Gladwin	1	0	0	0	3.947e-05	0.0	5	2	1.25	0.00019735	7.894e-05	4.93375e-05	0	0
Presque Isle	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Allegan	1	0	0	0	8.52e-06	0.0	5	2	1.25	4.26e-05	1.704e-05	1.065e-05	0	0
Montmorency	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Keweenaw	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Branch	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Dickinson	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Ionia	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Macomb	175	2	0	0	0.00020006	2.29e-06	666.666666667	307.692307692	200	0.000763333333333	0.000352307692308	0.000229	35	1
Crawford	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Oscoda	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Mecosta	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Montcalm	1	0	0	0	1.563e-05	0.0	5	2	1.25	7.815e-05	3.126e-05	1.95375e-05	0	0
Tuscola	1	0	0	0	1.904e-05	0.0	5	2	1.25	9.52e-05	3.808e-05	2.38e-05	0	0
Alger	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Lenawee	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Manistee	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Gratiot	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Van Buren	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Ogemaw	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Alpena	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Roscommon	1	0	0	0	4.187e-05	0.0	5	2	1.25	0.00020935	8.374e-05	5.23375e-05	0	0
Lapeer	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Delta	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Kalkaska	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Mason	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Emmet	1	0	0	0	3.002e-05	0.0	5	2	1.25	0.0001501	6.004e-05	3.7525e-05	0	0
Wexford	1	0	0	0	2.988e-05	0.0	5	2	1.25	0.0001494	5.976e-05	3.735e-05	0	0
Shiawassee	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Wayne	638	8	0	0	0.00036376	4.56e-06	2666.66666667	1230.76923077	800	0.00152	0.000701538461538	0.000456	161	3
Kalamazoo	3	0	0	0	1.133e-05	0.0	15	6	3.75	5.665e-05	2.266e-05	1.41625e-05	3	0
Isabella	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
