Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Mineral	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2020-03-22
Mineral	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-23
Mineral	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-24
Mineral	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-25
Mineral	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-26
Mineral	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-27
Mineral	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-28
Mineral	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2020-03-29
Mineral	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2020-03-30
Mineral	2.0	0.0	0.0	0.0	7.424e-05	0.0	10.0	4.0	2.5	0.0003712	0.00014848	9.28e-05	2020-04-03
Mineral	2.0	0.0	0.0	0.0	7.424e-05	0.0	10.0	4.0	2.5	0.0003712	0.00014848	9.28e-05	2020-04-04
Mineral	2.0	0.0	0.0	0.0	7.424e-05	0.0	10.0	4.0	2.5	0.0003712	0.00014848	9.28e-05	2020-04-05
Mineral	2.0	0.0	0.0	0.0	7.424e-05	0.0	10.0	4.0	2.5	0.0003712	0.00014848	9.28e-05	2020-04-06
Mineral	3.0	0.0	0.0	0.0	0.00011136	0.0	15.0	6.0	3.75	0.0005568	0.00022272	0.0001392	2020-04-07
Mineral	3.0	0.0	0.0	0.0	0.00011136	0.0	15.0	6.0	3.75	0.0005568	0.00022272	0.0001392	2020-04-08
Mineral	3.0	0.0	0.0	0.0	0.00011136	0.0	15.0	6.0	3.75	0.0005568	0.00022272	0.0001392	2020-04-09
Mineral	3.0	0.0	0.0	0.0	0.00011136	0.0	15.0	6.0	3.75	0.0005568	0.00022272	0.0001392	2020-04-10
Mineral	4.0	0.0	0.0	0.0	0.00014848	0.0	20.0	8.0	5.0	0.0007424	0.00029696	0.0001856	2020-04-11
Mineral	4.0	0.0	0.0	4.0	0.00014848	0.0	20.0	8.0	5.0	0.0007424	0.00029696	0.0001856	2020-04-12
Mineral	4.0	0.0	0.0	4.0	0.00014848	0.0	20.0	8.0	5.0	0.0007424	0.00029696	0.0001856	2020-04-13
Mineral	5.0	0.0	0.0	5.0	0.0001856	0.0	25.0	10.0	6.25	0.000928	0.0003712	0.000232	2020-04-14
Mineral	6.0	0.0	0.0	6.0	0.00022272	0.0	30.0	12.0	7.5	0.0011136	0.00044544	0.0002784	2020-04-15
Mineral	6.0	0.0	0.0	6.0	0.00022272	0.0	30.0	12.0	7.5	0.0011136	0.00044544	0.0002784	2020-04-16
Mineral	8.0	0.0	0.0	8.0	0.00029696	0.0	40.0	16.0	10.0	0.0014848	0.00059392	0.0003712	2020-04-17
Mineral	8.0	0.0	0.0	8.0	0.00029696	0.0	40.0	16.0	10.0	0.0014848	0.00059392	0.0003712	2020-04-18
Mineral	8.0	0.0	0.0	8.0	0.00029696	0.0	40.0	16.0	10.0	0.0014848	0.00059392	0.0003712	2020-04-19
Mineral	8.0	0.0	0.0	8.0	0.00029696	0.0	40.0	16.0	10.0	0.0014848	0.00059392	0.0003712	2020-04-20
Mineral	8.0	0.0	0.0	8.0	0.00029696	0.0	40.0	16.0	10.0	0.0014848	0.00059392	0.0003712	2020-04-21
Mineral	10.0	0.0	0.0	10.0	0.0003712	0.0	50.0	20.0	12.5	0.001856	0.0007424	0.000464	2020-04-22
Mineral	11.0	0.0	0.0	11.0	0.00040831	0.0	55.0	22.0	13.75	0.00204155	0.00081662	0.0005103875	2020-04-23
Mineral	12.0	0.0	0.0	12.0	0.00044543	0.0	60.0	24.0	15.0	0.00222715	0.00089086	0.0005567875	2020-04-24
Mineral	12.0	0.0	0.0	12.0	0.00044543	0.0	60.0	24.0	15.0	0.00222715	0.00089086	0.0005567875	2020-04-25
Mineral	15.0	0.0	0.0	15.0	0.00055679	0.0	75.0	30.0	18.75	0.00278395	0.00111358	0.0006959875	2020-04-26
Mineral	15.0	0.0	0.0	15.0	0.00055679	0.0	75.0	30.0	18.75	0.00278395	0.00111358	0.0006959875	2020-04-27
Mineral	15.0	0.0	0.0	15.0	0.00055679	0.0	75.0	30.0	18.75	0.00278395	0.00111358	0.0006959875	2020-04-28
Mineral	15.0	0.0	0.0	15.0	0.00055679	0.0	75.0	30.0	18.75	0.00278395	0.00111358	0.0006959875	2020-04-29
Mineral	17.0	0.0	0.0	17.0	0.00063103	0.0	85.0	34.0	21.25	0.00315515	0.00126206	0.0007887875	2020-04-30
Mineral	18.0	0.0	0.0	18.0	0.00066815	0.0	90.0	36.0	22.5	0.00334075	0.0013363	0.0008351875	2020-05-01
Mineral	18.0	0.0	0.0	18.0	0.00066815	0.0	90.0	36.0	22.5	0.00334075	0.0013363	0.0008351875	2020-05-02
Mineral	18.0	0.0	0.0	18.0	0.00066815	0.0	90.0	36.0	22.5	0.00334075	0.0013363	0.0008351875	2020-05-03
Mineral	18.0	0.0	0.0	18.0	0.00066815	0.0	90.0	36.0	22.5	0.00334075	0.0013363	0.0008351875	2020-05-04
Mineral	18.0	0.0	0.0	18.0	0.00066815	0.0	90.0	36.0	22.5	0.00334075	0.0013363	0.0008351875	2020-05-05
Mineral	18.0	0.0	0.0	18.0	0.00066815	0.0	90.0	36.0	22.5	0.00334075	0.0013363	0.0008351875	2020-05-06
Mineral	20.0	0.0	0.0	20.0	0.00074239	0.0	100.0	40.0	25.0	0.00371195	0.00148478	0.0009279875	2020-05-07
Mineral	20.0	0.0	0.0	20.0	0.00074239	0.0	100.0	40.0	25.0	0.00371195	0.00148478	0.0009279875	2020-05-08
Mineral	20.0	0.0	0.0	20.0	0.00074239	0.0	100.0	40.0	25.0	0.00371195	0.00148478	0.0009279875	2020-05-09
Mineral	23.0	0.0	0.0	23.0	0.00085375	0.0	115.0	46.0	28.75	0.00426875	0.0017075	0.0010671875	2020-05-10
Mineral	23.0	0.0	0.0	23.0	0.00085375	0.0	115.0	46.0	28.75	0.00426875	0.0017075	0.0010671875	2020-05-11
Mineral	23.0	0.0	0.0	23.0	0.00085375	0.0	115.0	46.0	28.75	0.00426875	0.0017075	0.0010671875	2020-05-12
Mineral	25.0	0.0	0.0	25.0	0.00092799	0.0	125.0	50.0	31.25	0.00463995	0.00185598	0.0011599875	2020-05-13
Mineral	25.0	0.0	0.0	25.0	0.00092799	0.0	125.0	50.0	31.25	0.00463995	0.00185598	0.0011599875	2020-05-14
Mineral	26.0	0.0	0.0	26.0	0.00096511	0.0	130.0	52.0	32.5	0.00482555	0.00193022	0.0012063875	2020-05-15
Mineral	27.0	0.0	0.0	27.0	0.00100223	0.0	135.0	54.0	33.75	0.00501115	0.00200446	0.0012527875	2020-05-16
Mineral	28.0	0.0	0.0	28.0	0.00103935	0.0	140.0	56.0	35.0	0.00519675	0.0020787	0.0012991875	2020-05-17
Mineral	29.0	0.0	0.0	29.0	0.00107647	0.0	145.0	58.0	36.25	0.00538235	0.00215294	0.0013455875	2020-05-18
Mineral	29.0	0.0	0.0	29.0	0.00107647	0.0	145.0	58.0	36.25	0.00538235	0.00215294	0.0013455875	2020-05-19
Mineral	34.0	0.0	0.0	34.0	0.00126206	0.0	170.0	68.0	42.5	0.0063103	0.00252412	0.001577575	2020-05-20
Mineral	34.0	0.0	0.0	34.0	0.00126206	0.0	170.0	68.0	42.5	0.0063103	0.00252412	0.001577575	2020-05-21
Mineral	36.0	0.0	0.0	36.0	0.0013363	0.0	180.0	72.0	45.0	0.0066815	0.0026726	0.001670375	2020-05-22
Mineral	36.0	0.0	0.0	36.0	0.0013363	0.0	180.0	72.0	45.0	0.0066815	0.0026726	0.001670375	2020-05-23
Mineral	38.0	0.0	0.0	38.0	0.00141054	0.0	190.0	76.0	47.5	0.0070527	0.00282108	0.001763175	2020-05-24
Mineral	38.0	0.0	0.0	38.0	0.00141054	0.0	190.0	76.0	47.5	0.0070527	0.00282108	0.001763175	2020-05-25
Mineral	38.0	0.0	0.0	38.0	0.00141054	0.0	190.0	76.0	47.5	0.0070527	0.00282108	0.001763175	2020-05-26
