Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Marion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2020-03-22
Marion	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-23
Marion	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-24
Marion	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-25
Marion	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-26
Marion	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-27
Marion	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-28
Marion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2020-03-29
Marion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2020-03-30
Marion	1.0	0.0	0.0	0.0	8.368e-05	0.0	5.0	2.0	1.25	0.0004184	0.00016736	0.0001046	2020-04-03
Marion	2.0	0.0	0.0	0.0	0.00016736	0.0	10.0	4.0	2.5	0.0008368	0.00033472	0.0002092	2020-04-04
Marion	2.0	0.0	0.0	0.0	0.00016736	0.0	10.0	4.0	2.5	0.0008368	0.00033472	0.0002092	2020-04-05
Marion	3.0	0.0	0.0	0.0	0.00025105	0.0	15.0	6.0	3.75	0.00125525	0.0005021	0.0003138125	2020-04-06
Marion	3.0	0.0	0.0	0.0	0.00025105	0.0	15.0	6.0	3.75	0.00125525	0.0005021	0.0003138125	2020-04-07
Marion	3.0	0.0	0.0	0.0	0.00025105	0.0	15.0	6.0	3.75	0.00125525	0.0005021	0.0003138125	2020-04-08
Marion	3.0	0.0	0.0	0.0	0.00025105	0.0	15.0	6.0	3.75	0.00125525	0.0005021	0.0003138125	2020-04-09
Marion	3.0	0.0	0.0	0.0	0.00025105	0.0	15.0	6.0	3.75	0.00125525	0.0005021	0.0003138125	2020-04-10
Marion	3.0	0.0	0.0	0.0	0.00025105	0.0	15.0	6.0	3.75	0.00125525	0.0005021	0.0003138125	2020-04-11
Marion	3.0	0.0	0.0	3.0	0.00025105	0.0	15.0	6.0	3.75	0.00125525	0.0005021	0.0003138125	2020-04-12
Marion	4.0	0.0	0.0	4.0	0.00033473	0.0	20.0	8.0	5.0	0.00167365	0.00066946	0.0004184125	2020-04-13
Marion	5.0	0.0	0.0	5.0	0.00041841	0.0	25.0	10.0	6.25	0.00209205	0.00083682	0.0005230125	2020-04-14
Marion	5.0	0.0	0.0	5.0	0.00041841	0.0	25.0	10.0	6.25	0.00209205	0.00083682	0.0005230125	2020-04-15
Marion	5.0	0.0	0.0	5.0	0.00041841	0.0	25.0	10.0	6.25	0.00209205	0.00083682	0.0005230125	2020-04-16
Marion	5.0	0.0	0.0	5.0	0.00041841	0.0	25.0	10.0	6.25	0.00209205	0.00083682	0.0005230125	2020-04-17
Marion	5.0	0.0	0.0	5.0	0.00041841	0.0	25.0	10.0	6.25	0.00209205	0.00083682	0.0005230125	2020-04-18
Marion	5.0	0.0	0.0	5.0	0.00041841	0.0	25.0	10.0	6.25	0.00209205	0.00083682	0.0005230125	2020-04-19
Marion	5.0	0.0	0.0	5.0	0.00041841	0.0	25.0	10.0	6.25	0.00209205	0.00083682	0.0005230125	2020-04-20
Marion	5.0	0.0	0.0	5.0	0.00041841	0.0	25.0	10.0	6.25	0.00209205	0.00083682	0.0005230125	2020-04-21
Marion	5.0	0.0	0.0	5.0	0.00041841	0.0	25.0	10.0	6.25	0.00209205	0.00083682	0.0005230125	2020-04-22
Marion	5.0	0.0	0.0	5.0	0.00041841	0.0	25.0	10.0	6.25	0.00209205	0.00083682	0.0005230125	2020-04-23
Marion	5.0	1.0	0.0	4.0	0.00041841	8.368e-05	333.333333333	153.846153846	100.0	0.0278933333333	0.0128738461538	0.008368	2020-04-24
Marion	5.0	1.0	0.0	4.0	0.00041841	8.368e-05	333.333333333	153.846153846	100.0	0.0278933333333	0.0128738461538	0.008368	2020-04-25
Marion	5.0	1.0	0.0	4.0	0.00041841	8.368e-05	333.333333333	153.846153846	100.0	0.0278933333333	0.0128738461538	0.008368	2020-04-26
Marion	5.0	1.0	0.0	4.0	0.00041841	8.368e-05	333.333333333	153.846153846	100.0	0.0278933333333	0.0128738461538	0.008368	2020-04-27
Marion	5.0	1.0	0.0	4.0	0.00041841	8.368e-05	333.333333333	153.846153846	100.0	0.0278933333333	0.0128738461538	0.008368	2020-04-28
Marion	5.0	1.0	0.0	4.0	0.00041841	8.368e-05	333.333333333	153.846153846	100.0	0.0278933333333	0.0128738461538	0.008368	2020-04-29
Marion	5.0	1.0	0.0	4.0	0.00041841	8.368e-05	333.333333333	153.846153846	100.0	0.0278933333333	0.0128738461538	0.008368	2020-04-30
Marion	5.0	1.0	0.0	4.0	0.00041841	8.368e-05	333.333333333	153.846153846	100.0	0.0278933333333	0.0128738461538	0.008368	2020-05-01
