Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily
Judith Basin	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Richland	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Glacier	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Silver Bow	2	0	0	0	5.715e-05	0.0	10	4	2.5	0.00028575	0.0001143	7.14375e-05	0	0
Broadwater	1	0	0	0	0.00016434	0.0	5	2	1.25	0.0008217	0.00032868	0.000205425	0	0
Petroleum	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Lake	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Liberty	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Wheatland	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Phillips	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Jefferson	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Hill	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Granite	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Wibaux	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Valley	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Powell	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Mineral	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Sheridan	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Powder River	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Treasure	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Custer	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Musselshell	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Park	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Chouteau	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Teton	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Meagher	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Unassigned	1	0	0	0	N/A	N/A	5	2	1.25	N/A	N/A	N/A	0	0
Yellowstone	6	0	0	0	3.747e-05	0.0	30	12	7.5	0.00018735	7.494e-05	4.68375e-05	0	0
Carbon	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Stillwater	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Flathead	2	0	0	0	1.959e-05	0.0	10	4	2.5	9.795e-05	3.918e-05	2.44875e-05	0	0
Lincoln	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Daniels	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Golden Valley	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Sanders	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Fallon	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Fergus	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Big Horn	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Ravalli	1	0	0	0	2.316e-05	0.0	5	2	1.25	0.0001158	4.632e-05	2.895e-05	0	0
Missoula	3	0	0	0	2.525e-05	0.0	15	6	3.75	0.00012625	5.05e-05	3.15625e-05	0	0
Cascade	3	0	0	0	3.675e-05	0.0	15	6	3.75	0.00018375	7.35e-05	4.59375e-05	0	0
Roosevelt	1	0	0	0	9.042e-05	0.0	5	2	1.25	0.0004521	0.00018084	0.000113025	0	0
Rosebud	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
McCone	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Madison	1	0	0	0	0.00011405	0.0	5	2	1.25	0.00057025	0.0002281	0.0001425625	0	0
Beaverhead	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Carter	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Lewis and Clark	3	0	0	0	4.367e-05	0.0	15	6	3.75	0.00021835	8.734e-05	5.45875e-05	0	0
Sweet Grass	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Pondera	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Deer Lodge	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Garfield	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Prairie	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Blaine	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Dawson	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Toole	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Gallatin	10	0	0	0	8.938e-05	0.0	50	20	12.5	0.0004469	0.00017876	0.000111725	0	0
