Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Richland	0.0	0.0	0.0	0.0
Lincoln	0.0	0.0	0.0	0.0
Silver Bow	0.0	0.0	0.0	0.0
Yellowstone	2.256	2.256	1.409e-05	1.409e-05
Carbon	0.0	0.0	0.0	0.0
Jefferson	0.0	0.0	0.0	0.0
Park	0.162	0.162	9.66e-06	9.66e-06
Glacier	2.486	2.486	0.0001808	0.0001808
Broadwater	0.0	0.0	0.0	0.0
Big Horn	0.0	0.0	0.0	0.0
Hill	0.85	0.85	5.202e-05	5.202e-05
Stillwater	0.0	0.0	0.0	0.0
Madison	0.0	0.0	0.0	0.0
Roosevelt	0.12	0.12	1.083e-05	1.083e-05
Liberty	0.0	0.0	0.0	0.0
Ravalli	0.2	0.2	4.62e-06	4.62e-06
Deer Lodge	0.0	0.0	0.0	0.0
Lake	0.108	0.108	3.56e-06	3.56e-06
Lewis and Clark	0.399	0.399	5.81e-06	5.81e-06
Unassigned	0.0	0.0	N/A	N/A
Cascade	0.1	0.1	1.22e-06	1.22e-06
Toole	0.033	0.033	6.87e-06	6.87e-06
Gallatin	2.416	2.416	2.159e-05	2.159e-05
Golden Valley	0.0	0.0	0.0	0.0
Missoula	1.317	1.317	1.109e-05	1.109e-05
Beaverhead	0.808	0.808	8.596e-05	8.596e-05
Meagher	0.829	0.829	0.000444	0.000444
Flathead	1.836	1.836	1.799e-05	1.799e-05
Musselshell	0.0	0.0	0.0	0.0
