Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Lincoln	19.244	19.244	0.00097224	0.00097224
Silver Bow	0.0	0.0	0.0	0.0
Yellowstone	0.933	0.933	5.83e-06	5.83e-06
Carbon	-0.408	-0.408	-3.808e-05	-3.808e-05
Jefferson	0.0	0.0	0.0	0.0
Park	0.0	0.0	0.0	0.0
Glacier	0.0	0.0	0.0	0.0
Broadwater	0.18	0.18	2.952e-05	2.952e-05
Hill	0.0	0.0	0.0	0.0
Madison	0.479	0.479	5.464e-05	5.464e-05
Roosevelt	0.0	0.0	0.0	0.0
Liberty	0.0	0.0	0.0	0.0
Ravalli	0.18	0.18	4.16e-06	4.16e-06
Deer Lodge	0.0	0.0	0.0	0.0
Lake	-0.308	-0.308	-1.017e-05	-1.017e-05
Lewis and Clark	0.0	0.0	0.0	0.0
Unassigned	-0.058	-0.058	N/A	N/A
Cascade	0.136	0.136	1.66e-06	1.66e-06
Toole	-0.233	-0.233	-4.804e-05	-4.804e-05
Gallatin	4.863	4.863	4.347e-05	4.347e-05
Missoula	0.709	0.709	5.96e-06	5.96e-06
Beaverhead	-0.058	-0.058	-6.2e-06	-6.2e-06
Meagher	0.0	0.0	0.0	0.0
Flathead	1.856	1.856	1.818e-05	1.818e-05
Musselshell	-0.03	-0.03	-6.54e-06	-6.54e-06
