Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Tests	Tests_per_capita
Canada	22059	557	0	0	5.9524e-4	1.503e-5	185666.666667	85692.3076923	55700	0.00501	0.00231230769231	0.001503	370315	0.009812
Jamaica	63	4	13	46	2.147e-5	1.36e-6	1333.33333333	615.384615385	400	4.53333333333e-4	2.09230769231e-4	1.36e-4	907	3.06e-4
Honduras	382	23	7	352	3.984e-5	2.4e-6	7666.66666667	3538.46153846	2300	8e-4	3.69230769231e-4	2.4e-4	1600	1.62e-4
Saint Lucia	15	0	1	14	8.247e-5	0	75	30	18.75	4.1235e-4	1.6494e-4	1.030875e-4	NA	NA
Cuba	564	15	51	498	4.974e-5	1.32e-6	5000	2307.69230769	1500	4.4e-4	2.03076923077e-4	1.32e-4	12023	0.001061
El Salvador	117	6	15	96	1.822e-5	9.3e-7	2000	923.076923077	600	3.1e-4	1.43076923077e-4	9.3e-5	NA	NA
The Bahamas	42	8	5	29	1.0891e-4	2.074e-5	2666.66666667	1230.76923077	800	0.00691333333333	0.00319076923077	0.002074	NA	NA
Panama	2752	66	16	2670	6.5887e-4	1.58e-5	22000	10153.8461538	6600	0.00526666666667	0.00243076923077	0.00158	11776	0.002729
Mexico	3441	194	633	2614	2.727e-5	1.54e-6	64666.6666667	29846.1538462	19400	5.13333333333e-4	2.36923076923e-4	1.54e-4	31492	2.44e-4
United States of America	496530	18585	0	0	0.00151766	5.681e-5	6195000	2859230.76923	1858500	0.0189366666667	0.00874	0.005681	2532931	0.007652
Costa Rica	558	3	42	513	1.1161e-4	6e-7	1000	461.538461538	300	2e-4	9.23076923077e-5	6e-5	6298	0.001236
Saint Kitts and Nevis	12	0	0	12	2.2883e-4	0	60	24	15	0.00114415	4.5766e-4	2.860375e-4	205	0.003853
Trinidad and Tobago	109	8	1	100	7.843e-5	5.76e-6	2666.66666667	1230.76923077	800	0.00192	8.86153846154e-4	5.76e-4	1045	7.47e-4
Guatemala	126	3	17	106	7.31e-6	1.7e-7	1000	461.538461538	300	5.66666666667e-5	2.61538461538e-5	1.7e-5	1134	6.3e-5
Antigua and Barbuda	19	2	0	17	1.9733e-4	2.077e-5	666.666666667	307.692307692	200	0.00692333333333	0.00319538461538	0.002077	40	4.08e-4
Paraguay	129	6	18	105	1.854e-5	8.6e-7	2000	923.076923077	600	2.86666666667e-4	1.32307692308e-4	8.6e-5	2262	3.17e-4
Saint Vincent and the Grenadines	12	0	1	11	1.0888e-4	0	60	24	15	5.444e-4	2.1776e-4	1.361e-4	NA	NA
Dominican Republic	2620	126	98	2396	2.4654e-4	1.186e-5	42000	19384.6153846	12600	0.00395333333333	0.00182461538462	0.001186	7936	7.32e-4
Nicaragua	7	1	0	6	1.08e-6	1.5e-7	333.333333333	153.846153846	100	5e-5	2.30769230769e-5	1.5e-5	NA	NA
Haiti	31	2	0	29	2.79e-6	1.8e-7	666.666666667	307.692307692	200	6e-5	2.76923076923e-5	1.8e-5	365	3.2e-5
Dominica	16	0	5	11	2.2339e-4	0	80	32	20	0.00111695	4.4678e-4	2.792375e-4	309	0.004293
