Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Greer	0.0	0.0	0.0	0.0
Logan	0.18	0.18	3.8e-06	3.8e-06
Choctaw	0.054	0.054	3.67e-06	3.67e-06
Wagoner	1.241	1.241	1.549e-05	1.549e-05
Kay	1.258	1.258	2.848e-05	2.848e-05
Cherokee	1.132	1.132	2.325e-05	2.325e-05
Sequoyah	0.994	0.994	2.414e-05	2.414e-05
McClain	0.958	0.958	2.396e-05	2.396e-05
Comanche	0.0	0.0	0.0	0.0
Lincoln	0.497	0.497	1.424e-05	1.424e-05
Payne	0.958	0.958	1.168e-05	1.168e-05
Washington	3.114	3.114	6.007e-05	6.007e-05
Beckham	0.898	0.898	4.138e-05	4.138e-05
Noble	0.12	0.12	1.061e-05	1.061e-05
Love	1.797	1.797	0.00017728	0.00017728
Kiowa	0.85	0.85	9.743e-05	9.743e-05
Pawnee	1.018	1.018	6.211e-05	6.211e-05
Oklahoma	17.007	17.007	2.146e-05	2.146e-05
Jefferson	0.0	0.0	0.0	0.0
McIntosh	0.0	0.0	0.0	0.0
Custer	0.0	0.0	0.0	0.0
Cotton	3.593	3.593	0.00062207	0.00062207
Le Flore	1.808	1.808	3.618e-05	3.618e-05
Delaware	0.03	0.03	7e-07	7e-07
Caddo	0.431	0.431	1.488e-05	1.488e-05
Carter	0.85	0.85	1.765e-05	1.765e-05
Grady	0.539	0.539	9.7e-06	9.7e-06
Major	0.829	0.829	0.00010839	0.00010839
Rogers	0.0	0.0	0.0	0.0
Bryan	0.0	0.0	0.0	0.0
Washita	0.0	0.0	0.0	0.0
Beaver	0.0	0.0	0.0	0.0
Atoka	0.85	0.85	6.146e-05	6.146e-05
Pontotoc	0.359	0.359	9.39e-06	9.39e-06
Seminole	3.593	3.593	0.00014619	0.00014619
Marshall	0.0	0.0	0.0	0.0
Mayes	0.874	0.874	2.127e-05	2.127e-05
Osage	2.268	2.268	4.824e-05	4.824e-05
Okmulgee	0.0	0.0	0.0	0.0
Unassigned	0.0	0.0	N/A	N/A
Stephens	0.624	0.624	1.441e-05	1.441e-05
Woodward	0.85	0.85	4.206e-05	4.206e-05
Muskogee	0.061	0.061	8.9e-07	8.9e-07
Out of OK	0.0	0.0	N/A	N/A
Creek	0.066	0.066	9.2e-07	9.2e-07
Latimer	0.004	0.004	4.3e-07	4.3e-07
Craig	0.387	0.387	2.703e-05	2.703e-05
Kingfisher	0.0	0.0	0.0	0.0
Pittsburg	0.539	0.539	1.228e-05	1.228e-05
Texas	2.695	2.695	0.00013174	0.00013174
Canadian	2.216	2.216	1.534e-05	1.534e-05
Dewey	0.0	0.0	0.0	0.0
Tillman	0.0	0.0	0.0	0.0
McCurtain	1.657	1.657	5.067e-05	5.067e-05
Tulsa	9.267	9.267	1.429e-05	1.429e-05
Cleveland	7.108	7.108	2.523e-05	2.523e-05
Nowata	0.0	0.0	0.0	0.0
Ottawa	1.105	1.105	3.543e-05	3.543e-05
Pottawatomie	1.814	1.814	2.496e-05	2.496e-05
Garvin	0.419	0.419	1.507e-05	1.507e-05
Garfield	4.491	4.491	7.373e-05	7.373e-05
Grant	0.829	0.829	0.00019152	0.00019152
Adair	1.644	1.644	7.446e-05	7.446e-05
Jackson	0.359	0.359	1.44e-05	1.44e-05
