Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Highlands	0.251	79.657	143.657	0.063	13.46	19.46	2.38e-06	0.00075559	0.00136266	6e-07	0.00012767	0.00018459
Dixie	0.0	0.0	3.0	0.063	13.46	13.46	0.0	0.0	0.00017964	3.77e-06	0.00080599	0.00080599
Hillsborough	1.955	680.676	1549.676	0.256	62.454	80.454	1.36e-06	0.00047372	0.00107849	1.8e-07	4.346e-05	5.599e-05
Collier	1.367	434.388	829.388	0.094	20.189	25.189	3.61e-06	0.00114769	0.00219132	2.5e-07	5.334e-05	6.655e-05
Indian River	0.0	16.328	94.328	0.0	0.0	1.0	0.0	0.00010373	0.00059924	0.0	0.0	6.35e-06
Santa Rosa	2.131	438.753	553.753	0.408	44.602	48.602	1.188e-05	0.00244636	0.00308757	2.27e-06	0.00024869	0.00027099
Citrus	0.087	71.071	145.071	0.031	11.636	19.636	5.9e-07	0.00048044	0.00098068	2.1e-07	7.866e-05	0.00013274
Palm Beach	6.417	2039.801	3853.801	0.384	133.729	238.729	4.32e-06	0.00137273	0.00259351	2.6e-07	9e-05	0.00016066
Hamilton	0.0	0.0	2.0	0.384	133.729	133.729	0.0	0.0	0.00013976	2.683e-05	0.00934514	0.00934514
Lee	2.816	873.12	1550.12	0.185	38.169	60.169	3.73e-06	0.00115705	0.0020542	2.5e-07	5.058e-05	7.974e-05
Washington	0.031	9.872	14.872	0.185	38.169	38.169	1.25e-06	0.00039678	0.00059775	7.44e-06	0.00153412	0.00153412
Sumter	0.386	122.558	236.558	0.47	100.935	111.935	3e-06	0.00095188	0.00183729	3.65e-06	0.00078394	0.00086937
Levy	0.0	0.906	7.906	0.0	39.367	39.367	0.0	2.222e-05	0.00019392	0.0	0.00096559	0.00096559
Hardee	0.0	0.0	3.0	0.47	100.935	100.935	0.0	0.0	0.00011011	1.725e-05	0.00370472	0.00370472
Miami-Dade	30.948	9837.607	17903.607	0.88	279.786	425.786	1.121e-05	0.00356231	0.0064831	3.2e-07	0.00010131	0.00015418
Saint Lucie	0.206	167.941	339.941	0.012	4.366	12.366	6.4e-07	0.00052297	0.00105858	4e-08	1.36e-05	3.851e-05
Martin	0.029	127.667	265.667	0.0	0.0	4.0	1.8e-07	0.0007934	0.00165101	0.0	0.0	2.486e-05
Desoto	0.073	26.501	48.501	0.0	0.0	3.0	1.95e-06	0.0007069	0.00129374	0.0	0.0	8.002e-05
Bradford	0.344	92.368	127.368	0.0	0.0	1.0	1.24e-05	0.00333074	0.00459282	0.0	0.0	3.606e-05
Jefferson	0.0	0.0	22.0	0.0	0.0	1.0	0.0	0.0	0.00153975	0.0	0.0	6.999e-05
Bay	0.162	51.348	90.348	0.078	24.686	26.686	8.7e-07	0.00027713	0.00048761	4.2e-07	0.00013323	0.00014403
Nassau	0.0	22.828	59.828	0.0	24.242	24.242	0.0	0.00026596	0.00069704	0.0	0.00028244	0.00028244
Baker	0.048	15.56	32.56	0.0	0.0	2.0	1.69e-06	0.00054876	0.0011483	0.0	0.0	7.053e-05
Monroe	0.177	56.177	122.177	0.0	0.0	3.0	2.36e-06	0.00074876	0.00162844	0.0	0.0	3.999e-05
Marion	0.591	172.007	279.007	0.0	0.0	3.0	1.64e-06	0.00047783	0.00077507	0.0	0.0	8.33e-06
Leon	4.557	803.466	957.466	0.0	0.0	1.0	1.558e-05	0.00274687	0.00327337	0.0	0.0	3.42e-06
Columbia	0.147	47.963	81.963	0.0	0.0	0.0	2.09e-06	0.0006803	0.00116255	0.0	0.0	0.0
Madison	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.00080954	0.0	0.0	0.0
Alachua	0.823	239.653	433.653	0.0	0.0	0.0	3.05e-06	0.00088775	0.00160638	0.0	0.0	0.0
Brevard	0.595	189.153	362.153	0.0	0.0	6.0	1e-06	0.00031692	0.00060677	0.0	0.0	1.005e-05
Liberty	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.00023649	0.0	0.0	0.0
Walton	0.0	5.32	34.32	0.0	0.0	0.0	0.0	7.454e-05	0.00048084	0.0	0.0	0.0
Calhoun	0.0	0.451	5.451	0.0	0.0	0.0	0.0	3.092e-05	0.00037369	0.0	0.0	0.0
Gadsden	27.46	1935.422	1975.422	0.0	0.0	0.0	0.00059834	0.04217157	0.04304314	0.0	0.0	0.0
Charlotte	0.988	265.073	389.073	0.0	0.0	5.0	5.34e-06	0.00143284	0.00210312	0.0	0.0	2.703e-05
Seminole	0.347	189.676	472.676	0.0	0.0	2.0	7.4e-07	0.00040544	0.00101035	0.0	0.0	4.28e-06
Hernando	0.214	77.329	153.329	0.0	0.0	2.0	1.12e-06	0.00040515	0.00080334	0.0	0.0	1.048e-05
Lake	0.606	192.556	371.556	0.235	50.462	55.462	1.7e-06	0.00054014	0.00104225	6.6e-07	0.00014155	0.00015558
Unassigned	0.01	3.289	8.289	0.0	0.0	47.0	N/A	N/A	N/A	N/A	N/A	N/A
Osceola	0.0	175.564	536.564	0.0	1.851	6.851	0.0	0.00047709	0.00145809	0.0	5.03e-06	1.862e-05
Broward	12.296	3812.518	7175.518	0.436	138.463	230.463	6.3e-06	0.00195387	0.00367738	2.2e-07	7.096e-05	0.00011811
Clay	7.485	1150.487	1320.487	1.993	159.718	168.718	3.464e-05	0.00532455	0.00611133	9.22e-06	0.00073919	0.00078084
Wakulla	10.653	750.812	763.812	0.078	24.686	25.686	0.00032818	0.02312966	0.02353014	2.4e-06	0.00076048	0.00079129
Sarasota	0.872	284.564	536.564	0.163	36.388	52.388	2.04e-06	0.00066687	0.00125742	3.8e-07	8.527e-05	0.00012277
Pinellas	0.393	278.993	791.993	0.043	15.625	29.625	4e-07	0.00028606	0.00081207	4e-08	1.602e-05	3.038e-05
Putnam	17.178	1376.741	1422.741	0.0	0.0	1.0	0.00023162	0.01856372	0.01918397	0.0	0.0	1.348e-05
Franklin	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.00017042	0.0	0.0	0.0
Hendry	0.171	54.311	80.311	0.0	0.0	0.0	4.11e-06	0.00130694	0.0019326	0.0	0.0	0.0
Gulf	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6.187e-05	0.0	0.0	0.0
Lafayette	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.00011452	0.0	0.0	0.0
Escambia	1.009	320.708	580.708	0.0	0.0	4.0	3.2e-06	0.0010164	0.0018404	0.0	0.0	1.268e-05
Union	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.00013387	0.0	0.0	0.0
Pasco	0.441	175.931	361.931	0.852	60.066	63.066	8.2e-07	0.00032602	0.0006707	1.58e-06	0.00011131	0.00011687
Okaloosa	0.474	138.123	245.123	0.0	0.0	1.0	2.29e-06	0.00066639	0.00118263	0.0	0.0	4.82e-06
Flagler	0.157	50.032	96.032	0.0	0.0	2.0	1.4e-06	0.00044645	0.00085692	0.0	0.0	1.785e-05
Holmes	0.021	6.586	10.586	0.0	0.0	0.0	1.08e-06	0.00033814	0.00054351	0.0	0.0	0.0
Glades	2.131	150.163	155.163	0.0	0.0	1.0	0.00015528	0.01094164	0.01130596	0.0	0.0	7.287e-05
Saint Johns	0.0	17.961	196.961	0.0	0.0	2.0	0.0	7.064e-05	0.00077464	0.0	0.0	7.87e-06
Gilchrist	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.00032866	0.0	0.0	0.0
Taylor	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.625e-05	0.0	0.0	0.0
Duval	0.0	335.65	1080.65	0.0	6.054	20.054	0.0	0.00035325	0.00113731	0.0	6.37e-06	2.111e-05
