Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Pike	0.0	0.0	0.0	0.0
Sevier	0.583	1.182	3.401e-05	6.895e-05
Searcy	0.35	0.709	4.394e-05	8.91e-05
Baxter	0.0	0.0	0.0	0.0
Van Buren	0.175	0.355	1.053e-05	2.135e-05
Lincoln	0.117	0.236	8.71e-06	1.766e-05
Conway	0.0	0.0	0.0	0.0
Hot Spring	0.043	0.103	1.27e-06	3.05e-06
Lee	0.0	0.0	0.0	0.0
Washington	1.282	2.6	5.41e-06	1.097e-05
Woodruff	0.0	0.0	0.0	0.0
Desha	0.35	0.709	3.038e-05	6.159e-05
Jefferson	3.439	6.972	5.049e-05	0.00010236
Newton	-0.794	-1.61	-0.0001017	-0.00020625
Pulaski	8.859	17.962	2.256e-05	4.574e-05
Independence	0.233	0.473	6.19e-06	1.255e-05
Ouachita	0.0	0.0	0.0	0.0
Mississippi	-0.728	-1.343	-1.764e-05	-3.257e-05
Monroe	0.0	0.0	0.0	0.0
Yell	0.0	0.0	0.0	0.0
Faulkner	1.807	3.663	1.448e-05	2.935e-05
Lawrence	0.0	0.0	0.0	0.0
Hempstead	0.0	0.0	0.0	0.0
Cross	0.68	1.38	4.08e-05	8.274e-05
Arkansas	0.0	0.0	0.0	0.0
Craighead	1.574	3.191	1.45e-05	2.939e-05
Benton	0.0	0.0	0.0	0.0
Columbia	0.0	0.0	0.0	0.0
Boone	0.0	0.0	0.0	0.0
Scott	0.0	0.0	0.0	0.0
Miller	0.0	0.0	0.0	0.0
Howard	0.0	0.0	0.0	0.0
Saline	2.681	5.436	2.208e-05	4.477e-05
Unassigned	1.574	3.191	N/A	N/A
Randolph	-1.077	-2.185	-6.002e-05	-0.00012172
Dallas	0.0	0.0	0.0	0.0
Drew	0.0	0.0	0.0	0.0
Phillips	0.0	0.0	0.0	0.0
Saint Francis	0.0	0.0	0.0	0.0
Crittenden	4.546	9.217	9.404e-05	0.00019067
Pope	1.166	2.363	1.821e-05	3.693e-05
Chicot	-0.0	0.0	-0.0	0.0
Greene	0.0	0.0	0.0	0.0
Lafayette	0.0	0.0	0.0	0.0
Stone	0.0	0.0	0.0	0.0
Union	0.251	0.547	6.42e-06	1.397e-05
Perry	-0.057	-0.115	-5.48e-06	-1.111e-05
Clark	0.0	0.0	0.0	0.0
Carroll	-0.283	-0.575	-1.004e-05	-2.037e-05
Poinsett	0.0	0.0	0.0	0.0
Cleburne	0.0	0.0	0.0	0.0
Garland	0.709	1.51	7.15e-06	1.523e-05
Johnson	-0.567	-1.15	-2.12e-05	-4.3e-05
White	2.273	4.609	2.887e-05	5.854e-05
Cleveland	0.117	0.236	1.454e-05	2.948e-05
Ashley	0.0	0.0	0.0	0.0
Crawford	0.0	0.0	0.0	0.0
Nevada	0.0	0.0	0.0	0.0
Sebastian	0.01	0.024	8e-08	1.9e-07
Lonoke	-0.17	-0.345	-2.31e-06	-4.68e-06
Sharp	0.728	1.343	4.19e-05	7.734e-05
Prairie	0.0	0.0	0.0	0.0
Polk	0.466	0.945	2.326e-05	4.715e-05
Grant	0.0	0.0	0.0	0.0
Bradley	0.0	0.0	0.0	0.0
