Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Tests	Tests_per_capita
Brazil	20727	1124	173	19430	9.895e-5	5.37e-6	374666.666667	172923.076923	112400	0.00179	8.26153846154e-4	5.37e-4	62985	2.96e-4
Belize	13	2	0	11	3.394e-5	5.22e-6	666.666666667	307.692307692	200	0.00174	8.03076923077e-4	5.22e-4	364	9.15e-4
Colombia	2709	100	214	2395	5.456e-5	2.01e-6	33333.3333333	15384.6153846	10000	6.7e-4	3.09230769231e-4	2.01e-4	40603	7.98e-4
Suriname	10	1	4	5	1.736e-5	1.74e-6	333.333333333	153.846153846	100	5.8e-4	2.67692307692e-4	1.74e-4	NA	NA
Uruguay	494	7	214	273	1.4322e-4	2.03e-6	2333.33333333	1076.92307692	700	6.76666666667e-4	3.12307692308e-4	2.03e-4	7496	0.002158
Peru	6848	181	1739	4928	2.1407e-4	5.66e-6	60333.3333333	27846.1538462	18100	0.00188666666667	8.70769230769e-4	5.66e-4	67712	0.002054
Ecuador	7257	315	411	6531	4.2477e-4	1.844e-5	105000	48461.5384615	31500	0.00614666666667	0.00283692307692	0.001844	21568	0.001222
Chile	6927	73	1864	4990	3.6985e-4	3.9e-6	24333.3333333	11230.7692308	7300	0.0013	6e-4	3.9e-4	76374	0.003995
Guyana	45	6	8	31	5.777e-5	7.7e-6	2000	923.076923077	600	0.00256666666667	0.00118461538462	7.7e-4	193	2.45e-4
Grenada	14	0	0	14	1.2561e-4	0	70	28	17.5	6.2805e-4	2.5122e-4	1.570125e-4	92	8.18e-4
Argentina	1975	83	440	1452	4.439e-5	1.87e-6	27666.6666667	12769.2307692	8300	6.23333333333e-4	2.87692307692e-4	1.87e-4	16379	3.62e-4
Bolivia	275	20	2	253	2.422e-5	1.76e-6	6666.66666667	3076.92307692	2000	5.86666666667e-4	2.70769230769e-4	1.76e-4	2185	1.87e-4
Venezuela	175	9	93	73	6.06e-6	3.1e-7	3000	1384.61538462	900	1.03333333333e-4	4.76923076923e-5	3.1e-5	181335	0.006377
Barbados	68	4	11	53	2.3723e-4	1.395e-5	1333.33333333	615.384615385	400	0.00465	0.00214615384615	0.001395	747	0.002599
