Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Millard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sevier	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Wayne	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Davis	1.201	98.453	340.453	0.0	0.0	2.0	3.41e-06	0.00027992	0.00096799	0.0	0.0	5.69e-06
Weber	1.457	87.194	199.194	0.0	0.0	1.0	5.68e-06	0.00034012	0.00077701	0.0	0.0	3.9e-06
Washington	0.85	50.851	127.851	0.0	0.0	1.0	4.95e-06	0.00029616	0.00074462	0.0	0.0	5.82e-06
Cache	0.0	14.734	51.734	0.0	0.0	0.0	0.0	0.00011595	0.00040714	0.0	0.0	0.0
Uintah	0.0	0.646	6.646	0.0	0.0	0.0	0.0	1.823e-05	0.00018754	0.0	0.0	0.0
Carbon	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	9.867e-05	0.0	0.0	0.0
Utah	7.461	403.187	901.187	0.0	0.0	5.0	1.199e-05	0.00064799	0.00144836	0.0	0.0	8.04e-06
San Juan	0.331	19.823	48.823	0.0	0.0	2.0	2.143e-05	0.00128313	0.00316027	0.0	0.0	0.00012946
Summit	0.0	9.826	340.826	0.0	0.0	0.0	0.0	0.00023433	0.00812787	0.0	0.0	0.0
Grand	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.00010242	0.0	0.0	0.0
Wasatch	0.0	6.251	124.251	0.0	0.0	1.0	0.0	0.00018806	0.003738	0.0	0.0	3.008e-05
Sanpete	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beaver	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Unassigned	0.69	41.305	45.305	0.0	0.0	7.0	N/A	N/A	N/A	N/A	N/A	N/A
Box Elder	0.325	19.457	71.457	0.0	0.0	0.0	5.91e-06	0.00035409	0.0013004	0.0	0.0	0.0
Tooele	0.362	27.612	68.612	0.0	0.0	0.0	5.18e-06	0.00039498	0.00098148	0.0	0.0	0.0
Daggett	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Iron	0.138	8.261	23.261	0.0	0.0	0.0	2.61e-06	0.00015653	0.00044076	0.0	0.0	0.0
Rich	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Emery	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.00029958	0.0	0.0	0.0
Salt Lake	26.929	1497.309	3168.309	0.658	24.618	39.618	2.336e-05	0.00129903	0.00274876	5.7e-07	2.136e-05	3.437e-05
Morgan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Duchesne	0.0	0.0	3.0	0.658	24.618	24.618	0.0	0.0	0.00015027	3.296e-05	0.00123312	0.00123312
Washington County	0.0	0.0	5.0	0.658	24.618	24.618	N/A	N/A	N/A	N/A	N/A	N/A
Kane	0.0	0.0	3.0	0.658	24.618	24.618	0.0	0.0	0.00038916	8.535e-05	0.00319341	0.00319341
Juab	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Garfield	0.0	0.0	1.0	0.658	24.618	24.618	0.0	0.0	0.00019685	0.00012953	0.00484606	0.00484606
Piute	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Out of UT	0.0	0.0	22.0	0.658	24.618	24.618	N/A	N/A	N/A	N/A	N/A	N/A
