Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Aruba	0.006	6e-08	0.693	6.54e-06	0.0	0.0	0.003	3e-08
Bolivia	50.052	4.41e-06	8080.639	0.00071175	1.668	1.5e-07	41.109	3.62e-06
Uruguay	7.7	2.23e-06	728.95	0.00021133	0.219	6e-08	3.256	9.4e-07
Peru	88.305	2.76e-06	65080.925	0.00203446	5.298	1.7e-07	367.703	1.149e-05
Belize	0.424	1.11e-06	7.117	1.858e-05	0.003	1e-08	0.014	4e-08
Grenada	0.031	2.8e-07	0.634	5.68e-06	0.0	0.0	0.001	1e-08
Colombia	212.713	4.28e-06	156769.271	0.00315757	12.763	2.6e-07	885.736	1.784e-05
Barbados	0.089	3.1e-07	4.85	1.692e-05	0.002	1e-08	0.018	6e-08
Curacao	0.017	1e-07	1.566	9.79e-06	0.0	0.0	0.007	4e-08
Suriname	0.215	3.7e-07	20.327	3.529e-05	0.006	1e-08	0.091	1.6e-07
Venezuela	539.434	1.868e-05	51066.458	0.00176883	15.32	5.3e-07	228.073	7.9e-06
Guyana	0.288	3.7e-07	37.809	4.853e-05	0.009	1e-08	0.186	2.4e-07
