Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Aruba	0.021	2e-07	0.616	5.82e-06	0.0	0.0	0.002	2e-08
Argentina	597.941	1.344e-05	124713.512	0.0028029	22.038	5e-07	653.465	1.469e-05
Bolivia	172.402	1.519e-05	7468.891	0.00065787	2.669	2.4e-07	25.226	2.22e-06
Uruguay	25.667	7.44e-06	632.441	0.00018335	0.243	7e-08	1.586	4.6e-07
Peru	573.984	1.794e-05	63270.669	0.00197787	17.749	5.5e-07	297.765	9.31e-06
Ecuador	50.374	2.95e-06	18499.8	0.00108285	2.342	1.4e-07	101.478	5.94e-06
Chile	105.946	5.66e-06	22097.208	0.00117983	3.905	2.1e-07	115.783	6.18e-06
Belize	0.507	1.32e-06	3.767	9.83e-06	0.0	0.0	0.001	0.0
Grenada	0.043	3.9e-07	0.362	3.25e-06	0.0	0.0	0.0	0.0
Colombia	1382.633	2.785e-05	152408.66	0.00306974	42.755	8.6e-07	717.267	1.445e-05
Barbados	0.252	8.8e-07	3.747	1.307e-05	0.001	1e-08	0.006	2e-08
Curacao	0.055	3.4e-07	1.358	8.5e-06	0.001	0.0	0.003	2e-08
Suriname	0.716	1.24e-06	17.636	3.062e-05	0.007	1e-08	0.044	8e-08
Venezuela	1798.115	6.228e-05	44305.546	0.00153465	17.046	5.9e-07	111.123	3.85e-06
Guyana	0.969	1.24e-06	34.353	4.41e-05	0.013	2e-08	0.106	1.4e-07
