Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Aruba	0.007	7e-08	0.686	6.48e-06	0.0	0.0	0.003	3e-08
Bolivia	61.175	5.39e-06	8030.587	0.00070734	1.935	1.7e-07	39.441	3.47e-06
Uruguay	8.727	2.53e-06	721.25	0.0002091	0.225	7e-08	3.037	8.8e-07
Peru	132.458	4.14e-06	64992.62	0.0020317	6.623	2.1e-07	362.404	1.133e-05
Belize	0.45	1.17e-06	6.692	1.747e-05	0.003	1e-08	0.011	3e-08
Grenada	0.036	3.2e-07	0.602	5.41e-06	0.0	0.0	0.001	1e-08
Colombia	319.069	6.43e-06	156556.558	0.00315329	15.953	3.2e-07	872.973	1.758e-05
Barbados	0.11	3.8e-07	4.761	1.661e-05	0.002	1e-08	0.016	6e-08
Curacao	0.019	1.2e-07	1.549	9.69e-06	0.0	0.0	0.007	4e-08
Suriname	0.243	4.2e-07	20.112	3.492e-05	0.006	1e-08	0.085	1.5e-07
Venezuela	611.359	2.118e-05	50527.023	0.00175014	15.751	5.5e-07	212.753	7.37e-06
Guyana	0.34	4.4e-07	37.521	4.817e-05	0.011	1e-08	0.177	2.3e-07
