Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Aruba	0.004	4e-08	0.702	6.64e-06	0.0	0.0	0.004	3e-08
Bolivia	27.807	2.45e-06	8147.375	0.00071763	1.235	1.1e-07	43.779	3.86e-06
Uruguay	5.647	1.64e-06	741.271	0.0002149	0.179	5e-08	3.641	1.06e-06
Belize	0.317	8.3e-07	7.8	2.036e-05	0.003	1e-08	0.02	5e-08
Grenada	0.023	2.1e-07	0.683	6.13e-06	0.0	0.0	0.002	2e-08
Barbados	0.06	2.1e-07	4.981	1.738e-05	0.002	1e-08	0.021	7e-08
Curacao	0.012	8e-08	1.592	9.96e-06	0.0	0.0	0.008	5e-08
Suriname	0.157	2.7e-07	20.67	3.589e-05	0.005	1e-08	0.102	1.8e-07
Venezuela	395.585	1.37e-05	51929.553	0.00179873	12.515	4.3e-07	255.045	8.83e-06
Guyana	0.183	2.4e-07	38.228	4.907e-05	0.007	1e-08	0.2	2.6e-07
