Name	Confirmed	Deaths	Recovered	Active
Perry	0	0	0	0
Jackson	1	0	0	0
Russell	0	0	0	0
Blount	0	0	0	0
Shelby	17	0	0	0
Cherokee	0	0	0	0
Clarke	0	0	0	0
Henry	0	0	0	0
Colbert	0	0	0	0
Calhoun	1	0	0	0
Montgomery	3	0	0	0
Dallas	0	0	0	0
Covington	0	0	0	0
Jefferson	71	0	0	0
Butler	0	0	0	0
Cleburne	0	0	0	0
Pickens	0	0	0	0
Dale	0	0	0	0
Lamar	1	0	0	0
Saint Clair	3	0	0	0
Marengo	0	0	0	0
Lee	16	0	0	0
Geneva	0	0	0	0
Lawrence	0	0	0	0
Bibb	0	0	0	0
Fayette	0	0	0	0
Coosa	0	0	0	0
Chilton	0	0	0	0
Barbour	0	0	0	0
Lauderdale	2	0	0	0
Tallapoosa	0	0	0	0
Hale	0	0	0	0
Conecuh	0	0	0	0
Pike	0	0	0	0
Crenshaw	0	0	0	0
Wilcox	0	0	0	0
De Kalb	0	0	0	0
Mobile	2	0	0	0
Sumter	0	0	0	0
Coffee	0	0	0	0
Greene	0	0	0	0
Franklin	0	0	0	0
Morgan	0	0	0	0
Clay	0	0	0	0
Walker	1	0	0	0
Cullman	2	0	0	0
Etowah	0	0	0	0
Macon	0	0	0	0
Houston	0	0	0	0
Madison	16	0	0	0
Limestone	1	0	0	0
Randolph	0	0	0	0
Marshall	0	0	0	0
Winston	0	0	0	0
Washington	1	0	0	0
Talladega	1	0	0	0
Bullock	0	0	0	0
Tuscaloosa	7	0	0	0
Elmore	6	0	0	0
Marion	1	0	0	0
Choctaw	0	0	0	0
Escambia	0	0	0	0
Chambers	2	0	0	0
Lowndes	0	0	0	0
Baldwin	2	0	0	0
Monroe	0	0	0	0
Autauga	0	0	0	0
