Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Choctaw	0.315	0.97	2.454e-05	7.553e-05
Limestone	0.437	1.406	4.55e-06	1.462e-05
Pike	0.754	2.322	2.263e-05	6.964e-05
Cherokee	0.216	0.663	8.28e-06	2.548e-05
Montgomery	4.233	13.057	1.875e-05	5.783e-05
Tuscaloosa	6.312	19.469	3.021e-05	9.319e-05
Russell	1.832	5.638	3.171e-05	9.758e-05
Bullock	0.263	0.808	2.591e-05	7.973e-05
Lee	13.815	42.609	8.427e-05	0.00025991
Washington	0.85	2.623	5.193e-05	0.00016015
Etowah	4.412	13.579	4.305e-05	0.00013248
Wilcox	1.24	3.814	0.00011664	0.00035889
Sumter	0.954	2.963	7.513e-05	0.00023345
Baldwin	4.139	12.765	1.898e-05	5.855e-05
Macon	0.858	2.666	4.654e-05	0.00014461
Coosa	0.473	1.455	4.412e-05	0.00013578
Fayette	0.286	0.889	1.741e-05	5.409e-05
Jefferson	22.622	69.772	3.431e-05	0.00010583
Bibb	0.954	2.963	4.257e-05	0.00013226
Barbour	0.0	0.0	0.0	0.0
Covington	0.97	2.992	2.622e-05	8.089e-05
Monroe	0.148	0.459	7.04e-06	2.179e-05
Lamar	0.529	1.632	3.822e-05	0.00011789
Lawrence	0.0	0.0	0.0	0.0
Marion	2.627	8.102	8.826e-05	0.00027222
Dale	0.44	1.374	8.98e-06	2.807e-05
Elmore	1.247	3.847	1.523e-05	4.698e-05
Autauga	0.516	1.589	9.27e-06	2.857e-05
Talladega	2.173	6.703	2.723e-05	8.397e-05
Houston	2.665	8.219	2.545e-05	7.848e-05
Colbert	0.323	0.995	5.9e-06	1.817e-05
Henry	0.0	0.0	0.0	0.0
Madison	7.125	21.975	1.944e-05	5.996e-05
Conecuh	0.22	0.687	1.79e-05	5.597e-05
Geneva	0.0	0.0	0.0	0.0
Tallapoosa	3.818	11.774	9.427e-05	0.00029075
Cullman	1.663	5.129	1.993e-05	6.147e-05
Calhoun	3.95	12.182	3.456e-05	0.0001066
Clarke	14.339	39.646	0.00059947	0.00165743
Marshall	7.599	23.381	7.907e-05	0.00024328
Unassigned	0.0	0.0	N/A	N/A
Randolph	1.582	4.881	6.962e-05	0.0002148
Dallas	0.377	1.161	9.85e-06	3.03e-05
Clay	0.431	1.327	3.248e-05	9.993e-05
Mobile	32.922	101.539	7.957e-05	0.00024541
De Kalb	0.63	1.94	8.83e-06	2.717e-05
Shelby	7.994	24.656	3.706e-05	0.0001143
Chilton	1.671	5.141	3.784e-05	0.00011643
Crenshaw	0.051	0.157	3.69e-06	1.139e-05
Franklin	0.359	1.107	1.145e-05	3.531e-05
Coffee	41.705	111.655	0.00080343	0.00215097
Butler	0.485	1.492	2.465e-05	7.583e-05
Blount	0.269	0.829	4.66e-06	1.433e-05
Greene	1.021	3.149	0.00012399	0.00038251
Escambia	0.593	1.836	1.614e-05	4.996e-05
Lauderdale	0.68	2.098	7.36e-06	2.271e-05
Perry	0.0	0.0	0.0	0.0
Chambers	9.998	30.835	0.00029741	0.00091729
Morgan	1.418	4.369	1.19e-05	3.669e-05
Cleburne	0.323	0.995	2.158e-05	6.639e-05
Lowndes	0.946	2.91	9.48e-05	0.00029174
Hale	0.906	2.815	6.151e-05	0.00019113
Winston	0.102	0.315	4.31e-06	1.331e-05
Walker	3.591	11.075	5.636e-05	0.00017383
Marengo	1.051	3.233	5.51e-05	0.00016957
Pickens	1.132	3.482	5.676e-05	0.00017466
Saint Clair	1.663	5.129	1.875e-05	5.784e-05
Jackson	1.096	3.381	2.119e-05	6.535e-05
