Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Choctaw	0.017	6.669	1.35e-06	0.00051933
Limestone	0.0	6.797	0.0	7.068e-05
Pike	0.045	16.313	1.35e-06	0.00048934
Cherokee	0.013	4.661	4.9e-07	0.00017905
Montgomery	0.289	95.324	1.28e-06	0.00042223
Tuscaloosa	0.431	142.135	2.06e-06	0.00068036
Russell	0.109	39.618	1.89e-06	0.00068567
Bullock	0.014	5.557	1.43e-06	0.00054816
Lee	0.943	311.079	5.75e-06	0.00189751
Washington	0.058	19.15	3.55e-06	0.00116924
Etowah	0.243	93.362	2.37e-06	0.00091084
Wilcox	0.074	26.801	6.96e-06	0.00252194
Sumter	0.042	19.136	3.28e-06	0.00150784
Baldwin	0.283	93.196	1.3e-06	0.00042746
Macon	0.037	17.222	2.03e-06	0.00093402
Coosa	0.026	10.003	2.43e-06	0.00093356
Fayette	0.012	5.741	7.6e-07	0.00034935
Jefferson	1.545	509.386	2.34e-06	0.00077262
Bibb	0.042	19.136	1.86e-06	0.00085429
Barbour	0.0	0.0	0.0	0.0
Covington	0.049	20.117	1.34e-06	0.00054392
Monroe	0.007	3.022	3.3e-07	0.00014344
Lamar	0.036	11.915	2.61e-06	0.0008607
Lawrence	0.0	0.0	0.0	0.0
Marion	0.179	59.152	6.03e-06	0.00198743
Dale	0.016	8.598	3.3e-07	0.00017563
Elmore	0.085	28.086	1.04e-06	0.00034299
Autauga	0.033	11.39	5.9e-07	0.00020485
Talladega	0.148	48.939	1.86e-06	0.00061305
Houston	0.182	60.003	1.74e-06	0.00057297
Colbert	0.019	6.992	3.5e-07	0.00012767
Henry	0.0	0.0	0.0	0.0
Madison	0.487	160.433	1.33e-06	0.00043772
Conecuh	0.008	4.299	6.7e-07	0.00035018
Geneva	0.0	0.0	0.0	0.0
Tallapoosa	0.261	85.962	6.44e-06	0.00212267
Cullman	0.114	37.449	1.36e-06	0.0004488
Calhoun	0.27	88.941	2.36e-06	0.00077829
Clarke	3.686	668.443	0.0001541	0.02794496
Marshall	0.454	164.3	4.72e-06	0.00170952
Unassigned	0.0	0.0	N/A	N/A
Randolph	0.081	32.823	3.55e-06	0.00144437
Dallas	0.023	8.157	5.9e-07	0.00021291
Clay	0.026	9.322	1.94e-06	0.00070222
Mobile	2.248	741.313	5.43e-06	0.00179166
De Kalb	0.035	13.337	4.9e-07	0.00018684
Shelby	0.546	180.009	2.53e-06	0.00083451
Chilton	0.1	36.123	2.26e-06	0.00081812
Crenshaw	0.003	1.059	1.9e-07	7.659e-05
Franklin	0.025	8.085	7.8e-07	0.0002578
Coffee	20.648	2896.095	0.00039776	0.05579178
Butler	0.029	10.487	1.47e-06	0.00053289
Blount	0.016	5.826	2.8e-07	0.00010073
Greene	0.052	21.176	6.32e-06	0.00257213
Escambia	0.028	12.087	7.6e-07	0.00032892
Lauderdale	0.046	15.32	5e-07	0.00016582
Perry	0.0	0.0	0.0	0.0
Chambers	0.683	225.117	2.031e-05	0.00669693
Morgan	0.091	31.322	7.6e-07	0.00026301
Cleburne	0.019	6.992	1.29e-06	0.0004665
Lowndes	0.052	20.006	5.23e-06	0.00200582
Hale	0.04	18.179	2.68e-06	0.0012345
Winston	0.005	2.118	2.2e-07	8.95e-05
Walker	0.245	80.855	3.85e-06	0.00126909
Marengo	0.058	22.229	3.04e-06	0.0011659
Pickens	0.068	24.47	3.39e-06	0.00122732
Saint Clair	0.114	37.449	1.28e-06	0.00042224
Jackson	0.075	24.682	1.45e-06	0.00047708
