Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Choctaw	0.286	1.859	2.228e-05	0.00014475
Limestone	0.368	2.575	3.83e-06	2.678e-05
Pike	0.692	4.463	2.075e-05	0.00013388
Cherokee	0.198	1.275	7.59e-06	4.899e-05
Montgomery	3.922	25.127	1.737e-05	0.0001113
Tuscaloosa	5.848	37.466	2.799e-05	0.00017934
Russell	1.68	10.84	2.908e-05	0.0001876
Bullock	0.238	1.549	2.351e-05	0.00015279
Lee	12.8	81.999	7.807e-05	0.00050018
Washington	0.788	5.048	4.811e-05	0.00030821
Etowah	4.005	26.022	3.907e-05	0.00025387
Wilcox	1.137	7.333	0.00010696	0.00069
Sumter	0.842	5.6	6.632e-05	0.00044123
Baldwin	3.835	24.566	1.759e-05	0.00011268
Macon	0.758	5.04	4.108e-05	0.00027332
Coosa	0.429	2.788	4.005e-05	0.00026021
Fayette	0.253	1.68	1.537e-05	0.00010223
Jefferson	20.959	134.273	3.179e-05	0.00020366
Bibb	0.842	5.6	3.758e-05	0.00024998
Barbour	0.0	0.0	0.0	0.0
Covington	0.87	5.707	2.353e-05	0.0001543
Monroe	0.132	0.871	6.26e-06	4.136e-05
Lamar	0.49	3.141	3.541e-05	0.00022688
Lawrence	0.0	0.0	0.0	0.0
Marion	2.434	15.592	8.177e-05	0.00052388
Dale	0.384	2.582	7.85e-06	5.274e-05
Elmore	1.156	7.403	1.411e-05	9.041e-05
Autauga	0.476	3.058	8.57e-06	5.5e-05
Talladega	2.014	12.9	2.522e-05	0.0001616
Houston	2.469	15.817	2.358e-05	0.00015103
Colbert	0.297	1.913	5.41e-06	3.493e-05
Henry	0.0	0.0	0.0	0.0
Madison	6.601	42.29	1.801e-05	0.00011538
Conecuh	0.192	1.291	1.565e-05	0.00010516
Geneva	0.0	0.0	0.0	0.0
Tallapoosa	3.537	22.659	8.734e-05	0.00055953
Cullman	1.541	9.871	1.847e-05	0.0001183
Calhoun	3.66	23.444	3.202e-05	0.00020515
Clarke	18.059	90.147	0.00075497	0.00376867
Marshall	6.968	44.952	7.25e-05	0.00046772
Unassigned	0.0	0.0	N/A	N/A
Randolph	1.42	9.311	6.25e-05	0.00040974
Dallas	0.346	2.232	9.03e-06	5.825e-05
Clay	0.395	2.55	2.978e-05	0.00019213
Mobile	30.502	195.407	7.372e-05	0.00047228
De Kalb	0.572	3.717	8.01e-06	5.208e-05
Shelby	7.407	47.45	3.434e-05	0.00021997
Chilton	1.532	9.883	3.47e-05	0.00022384
Crenshaw	0.046	0.3	3.31e-06	2.173e-05
Franklin	0.333	2.131	1.061e-05	6.796e-05
Coffee	55.435	264.208	0.00106792	0.00508984
Butler	0.445	2.869	2.26e-05	0.0001458
Blount	0.247	1.594	4.27e-06	2.756e-05
Greene	0.916	6.007	0.00011129	0.00072967
Escambia	0.527	3.485	1.435e-05	9.484e-05
Lauderdale	0.63	4.038	6.82e-06	4.371e-05
Perry	0.0	0.0	0.0	0.0
Chambers	9.263	59.34	0.00027555	0.00176529
Morgan	1.31	8.41	1.1e-05	7.062e-05
Cleburne	0.297	1.913	1.979e-05	0.00012763
Lowndes	0.858	5.576	8.604e-05	0.00055908
Hale	0.8	5.32	5.43e-05	0.00036124
Winston	0.092	0.601	3.87e-06	2.539e-05
Walker	3.327	21.313	5.222e-05	0.00033453
Marengo	0.954	6.196	5.001e-05	0.00032497
Pickens	1.038	6.695	5.205e-05	0.00033579
Saint Clair	1.541	9.871	1.737e-05	0.0001113
Jackson	1.016	6.506	1.963e-05	0.00012576
