Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Coos	1	0	0	0	3.166e-05	0.0	5	2	1.25	0.0001583	6.332e-05	3.9575e-05	NA	NA	100	100
Belknap	14	0	0	0	0.00022943	0.0	70	28	17.5	0.00114715	0.00045886	0.0002867875	1	0	100	100
Strafford	36	0	0	0	0.00027673	0.0	180	72	45	0.00138365	0.00055346	0.0003459125	1	0	100	100
Sullivan	5	0	0	0	0.00011589	0.0	25	10	6.25	0.00057945	0.00023178	0.0001448625	0	0	100	100
Grafton	38	0	0	0	0.00042323	0.0	190	76	47.5	0.00211615	0.00084646	0.0005290375	0	0	100	100
Carroll	17	0	0	0	0.00034851	0.0	85	34	21.25	0.00174255	0.00069702	0.0004356375	3	0	100	100
Merrimack	36	0	0	0	0.0002382	0.0	180	72	45	0.001191	0.0004764	0.00029775	3	0	100	100
Hillsborough	194	2	0	0	0.00046719	4.82e-06	666.666666667	307.692307692	200	0.00160666666667	0.000741538461538	0.000482	31	0	100	100
Cheshire	9	0	0	0	0.00011766	0.0	45	18	11.25	0.0005883	0.00023532	0.000147075	1	0	100	100
Unassigned	0	4	0	0	N/A	N/A	1333.33333333	615.384615385	400	N/A	N/A	N/A	0	2	100	100
Rockingham	190	1	0	0	0.00061454	3.23e-06	333.333333333	153.846153846	100	0.00107666666667	0.000496923076923	0.000323	20	0	100	100
