Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Carson City	111.0	5.0	0.0	106.0	0.0020031	9.023e-05	1666.66666667	769.230769231	500.0	0.0300766666667	0.0138815384615	0.009023
White Pine	3.0	0.0	0.0	3.0	0.00031662	0.0	15.0	6.0	3.75	0.0015831	0.00063324	0.000395775
Lincoln	2.0	0.0	0.0	2.0	0.00038454	0.0	10.0	4.0	2.5	0.0019227	0.00076908	0.000480675
Churchill	10.0	1.0	0.0	9.0	0.00040917	4.092e-05	333.333333333	153.846153846	100.0	0.01364	0.00629538461538	0.004092
Lander	23.0	0.0	0.0	23.0	0.00412556	0.0	115.0	46.0	28.75	0.0206278	0.00825112	0.00515695
Humboldt	78.0	4.0	0.0	74.0	0.00464673	0.00023829	1333.33333333	615.384615385	400.0	0.07943	0.03666	0.023829
Clark	7592.0	363.0	0.0	7229.0	0.00340197	0.00016266	121000.0	55846.1538462	36300.0	0.05422	0.0250246153846	0.016266
Lyon	87.0	1.0	0.0	86.0	0.00155892	1.792e-05	333.333333333	153.846153846	100.0	0.00597333333333	0.00275692307692	0.001792
Elko	27.0	1.0	0.0	26.0	0.00051468	1.906e-05	333.333333333	153.846153846	100.0	0.00635333333333	0.00293230769231	0.001906
Douglas	38.0	0.0	0.0	38.0	0.00078404	0.0	190.0	76.0	47.5	0.0039202	0.00156808	0.00098005
Eureka	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Unassigned	0.0	0.0	0.0	0.0	N/A	N/A	0.0	0.0	0.0	N/A	N/A	N/A
Storey	1.0	0.0	0.0	1.0	0.0002482	0.0	5.0	2.0	1.25	0.001241	0.0004964	0.00031025
Nye	66.0	2.0	0.0	64.0	0.00145548	4.411e-05	666.666666667	307.692307692	200.0	0.0147033333333	0.00678615384615	0.004411
Pershing	2.0	0.0	0.0	2.0	0.00030003	0.0	10.0	4.0	2.5	0.00150015	0.00060006	0.0003750375
Washoe	1772.0	65.0	0.0	1707.0	0.00380474	0.00013956	21666.6666667	10000.0	6500.0	0.04652	0.0214707692308	0.013956
Mineral	4.0	0.0	0.0	4.0	0.00088613	0.0	20.0	8.0	5.0	0.00443065	0.00177226	0.0011076625
