Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Lincoln	0.0	0.0	0.0	0.0
Lyon	0.397	0.397	7.11e-06	7.11e-06
Douglas	0.311	0.311	6.41e-06	6.41e-06
Carson City	0.601	0.601	1.084e-05	1.084e-05
Humboldt	0.97	0.97	5.779e-05	5.779e-05
Unassigned	3.354	3.354	N/A	N/A
Clark	99.515	99.515	4.459e-05	4.459e-05
Washoe	19.063	19.063	4.093e-05	4.093e-05
Nye	0.447	0.447	9.85e-06	9.85e-06
Elko	0.387	0.387	7.37e-06	7.37e-06
White Pine	0.0	0.0	0.0	0.0
