Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Elko County	0.0	0.0	N/A	N/A
Lyon	1.009	3.705	1.808e-05	6.639e-05
Douglas	0.0	0.0	0.0	0.0
Carson City	0.772	2.652	1.393e-05	4.786e-05
Humboldt	1.134	5.987	6.756e-05	0.00035667
Unassigned	-0.651	-2.396	N/A	N/A
Clark	125.147	595.062	5.608e-05	0.00026665
Washoe	18.867	80.165	4.051e-05	0.00017213
Nye	0.931	3.25	2.053e-05	7.167e-05
Elko	0.291	1.533	5.55e-06	2.922e-05
White Pine	0.0	0.0	0.0	0.0
