Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Posey	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2020-03-22
Posey	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	2020-03-23
Posey	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-24
Posey	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-25
Posey	1	0	0	0	3.915e-5	0	5	2	1.25	1.9575e-4	7.83e-5	4.89375e-5	2020-03-26
Posey	1	0	0	0	3.915e-5	0	5	2	1.25	1.9575e-4	7.83e-5	4.89375e-5	2020-03-27
Posey	2	0	0	0	7.831e-5	0	10	4	2.5	3.9155e-4	1.5662e-4	9.78875e-5	2020-03-28
Posey	3.0	0.0	0.0	0.0	0.00011746	0.0	15.0	6.0	3.75	0.0005873	0.00023492	0.000146825	2020-03-29
Posey	3.0	0.0	0.0	0.0	0.00011746	0.0	15.0	6.0	3.75	0.0005873	0.00023492	0.000146825	2020-03-30
Posey	4.0	0.0	0.0	0.0	0.00015662	0.0	20.0	8.0	5.0	0.0007831	0.00031324	0.000195775	2020-03-31
Posey	4.0	0.0	0.0	0.0	0.00015662	0.0	20.0	8.0	5.0	0.0007831	0.00031324	0.000195775	2020-04-01
Posey	4.0	0.0	0.0	0.0	0.00015662	0.0	20.0	8.0	5.0	0.0007831	0.00031324	0.000195775	2020-04-02
Posey	5.0	0.0	0.0	0.0	0.00019577	0.0	25.0	10.0	6.25	0.00097885	0.00039154	0.0002447125	2020-04-03
Posey	5.0	0.0	0.0	0.0	0.00019577	0.0	25.0	10.0	6.25	0.00097885	0.00039154	0.0002447125	2020-04-04
Posey	5.0	0.0	0.0	0.0	0.00019577	0.0	25.0	10.0	6.25	0.00097885	0.00039154	0.0002447125	2020-04-05
Posey	5.0	0.0	0.0	0.0	0.00019577	0.0	25.0	10.0	6.25	0.00097885	0.00039154	0.0002447125	2020-04-06
